fic_id,chapter_id,para_id,text,text_tokenized
emma_13,1,25,"With men he can be rational and unaffected , but when he has ladies to please , every feature works . "" "" Mr. Elton 's manners are not perfect , "" replied Emma ; "" but where there is a wish to please , one ought to overlook , and one does overlook a great deal . ","With men he can be rational and unaffected , but when he has ladies to please , every feature works . "" "" Mr. Elton 's manners are not perfect , "" replied Emma ; "" but where there is a wish to please , one ought to overlook , and one does overlook a great deal . "
emma_13,1,26,"Where a man does his best with only moderate powers , he will have the advantage over negligent superiority . ","Where a man does his best with only moderate powers , he will have the advantage over negligent superiority . "
emma_13,1,27,There is such perfect good - temper and good - will in Mr. Elton as one can not but value . ,There is such perfect good - temper and good - will in Mr. Elton as one can not but value . 
emma_13,1,28,""" ",""" "
emma_13,1,29,""" Yes , "" said Mr. John Knightley presently , with some slyness , "" he seems to have a great deal of good - will towards you . ",""" Yes , "" said Mr. John Knightley presently , with some slyness , "" he seems to have a great deal of good - will towards you . "
emma_13,1,30,""" ",""" "
emma_13,1,31,""" Me ! "" she replied with a smile of astonishment , "" are you imagining me to be Mr. Elton 's object ? ",""" Me ! "" she replied with a smile of astonishment , "" are you imagining me to be Mr. Elton 's object ? "
emma_13,1,32,""" ",""" "
emma_13,1,33,""" Such an imagination has crossed me , I own , Emma ; and if it never occurred to you before , you may as well take it into consideration now . ",""" Such an imagination has crossed me , I own , Emma ; and if it never occurred to you before , you may as well take it into consideration now . "
emma_13,1,34,""" ",""" "
emma_13,1,35,""" Mr. Elton in love with me!--What an idea ! "" "" ",""" Mr. Elton in love with me!--What an idea ! "" "" "
emma_13,1,36,"I do not say it is so ; but you will do well to consider whether it is so or not , and to regulate your behaviour accordingly . ","I do not say it is so ; but you will do well to consider whether it is so or not , and to regulate your behaviour accordingly . "
emma_13,1,37,I think your manners to him encouraging . ,I think your manners to him encouraging . 
emma_13,1,38,"I speak as a friend , Emma . ","I speak as a friend , Emma . "
emma_13,1,39,"You had better look about you , and ascertain what you do , and what you mean to do . ","You had better look about you , and ascertain what you do , and what you mean to do . "
emma_13,1,40,""" "" I thank you ; but I assure you you are quite mistaken . ",""" "" I thank you ; but I assure you you are quite mistaken . "
emma_13,1,41,"Mr. Elton and I are very good friends , and nothing more ; "" and she walked on , amusing herself in the consideration of the blunders which often arise from a partial knowledge of circumstances , of the mistakes which people of high pretensions to judgment are for ever falling into ; and not very well pleased with her brother for imagining her blind and ignorant , and in want of counsel . He said no more . ","Mr. Elton and I are very good friends , and nothing more ; "" and she walked on , amusing herself in the consideration of the blunders which often arise from a partial knowledge of circumstances , of the mistakes which people of high pretensions to judgment are for ever falling into ; and not very well pleased with her brother for imagining her blind and ignorant , and in want of counsel . He said no more . "
emma_13,1,42,"Mr. Woodhouse had so completely made up his mind to the visit , that in spite of the increasing coldness , he seemed to have no idea of shrinking from it , and set forward at last most punctually with his eldest daughter in his own carriage , with less apparent consciousness of the weather than either of the others ; too full of the wonder of his own going , and the pleasure it was to afford at Randalls to see that it was cold , and too well wrapt up to feel it . ","Mr. Woodhouse had so completely made up his mind to the visit , that in spite of the increasing coldness , he seemed to have no idea of shrinking from it , and set forward at last most punctually with his eldest daughter in his own carriage , with less apparent consciousness of the weather than either of the others ; too full of the wonder of his own going , and the pleasure it was to afford at Randalls to see that it was cold , and too well wrapt up to feel it . "
emma_13,1,43,"The cold , however , was severe ; and by the time the second carriage was in motion , a few flakes of snow were finding their way down , and the sky had the appearance of being so overcharged as to want only a milder air to produce a very white world in a very short time . ","The cold , however , was severe ; and by the time the second carriage was in motion , a few flakes of snow were finding their way down , and the sky had the appearance of being so overcharged as to want only a milder air to produce a very white world in a very short time . "
emma_13,1,44,Emma soon saw that her companion was not in the happiest humour . ,Emma soon saw that her companion was not in the happiest humour . 
emma_13,1,45,"The preparing and the going abroad in such weather , with the sacrifice of his children after dinner , were evils , were disagreeables at least , which Mr. John Knightley did not by any means like ; he anticipated nothing in the visit that could be at all worth the purchase ; and the whole of their drive to the vicarage was spent by him in expressing his discontent . ","The preparing and the going abroad in such weather , with the sacrifice of his children after dinner , were evils , were disagreeables at least , which Mr. John Knightley did not by any means like ; he anticipated nothing in the visit that could be at all worth the purchase ; and the whole of their drive to the vicarage was spent by him in expressing his discontent . "
emma_13,1,46,""" A man , "" said he , "" must have a very good opinion of himself when he asks people to leave their own fireside , and encounter such a day as this , for the sake of coming to see him . He must think himself a most agreeable fellow ; I could not do such a thing . ",""" A man , "" said he , "" must have a very good opinion of himself when he asks people to leave their own fireside , and encounter such a day as this , for the sake of coming to see him . He must think himself a most agreeable fellow ; I could not do such a thing . "
emma_13,1,47,It is the greatest absurdity -- Actually snowing at this moment!-- The folly of not allowing people to be comfortable at home -- and the folly of people 's not staying comfortably at home when they can ! ,It is the greatest absurdity -- Actually snowing at this moment!-- The folly of not allowing people to be comfortable at home -- and the folly of people 's not staying comfortably at home when they can ! 
emma_13,1,48,"If we were obliged to go out such an evening as this , by any call of duty or business , what a hardship we should deem it;--and here are we , probably with rather thinner clothing than usual , setting forward voluntarily , without excuse , in defiance of the voice of nature , which tells man , in every thing given to his view or his feelings , to stay at home himself , and keep all under shelter that he can;-- here are we setting forward to spend five dull hours in another man 's house , with nothing to say or to hear that was not said and heard yesterday , and may not be said and heard again to - morrow . ","If we were obliged to go out such an evening as this , by any call of duty or business , what a hardship we should deem it;--and here are we , probably with rather thinner clothing than usual , setting forward voluntarily , without excuse , in defiance of the voice of nature , which tells man , in every thing given to his view or his feelings , to stay at home himself , and keep all under shelter that he can;-- here are we setting forward to spend five dull hours in another man 's house , with nothing to say or to hear that was not said and heard yesterday , and may not be said and heard again to - morrow . "
emma_13,1,49,"Going in dismal weather , to return probably in worse;--four horses and four servants taken out for nothing but to convey five idle , shivering creatures into colder rooms and worse company than they might have had at home . ","Going in dismal weather , to return probably in worse;--four horses and four servants taken out for nothing but to convey five idle , shivering creatures into colder rooms and worse company than they might have had at home . "
emma_13,1,50,""" Emma did not find herself equal to give the pleased assent , which no doubt he was in the habit of receiving , to emulate the "" Very true , my love , "" which must have been usually administered by his travelling companion ; but she had resolution enough to refrain from making any answer at all . She could not be complying , she dreaded being quarrelsome ; her heroism reached only to silence . ",""" Emma did not find herself equal to give the pleased assent , which no doubt he was in the habit of receiving , to emulate the "" Very true , my love , "" which must have been usually administered by his travelling companion ; but she had resolution enough to refrain from making any answer at all . She could not be complying , she dreaded being quarrelsome ; her heroism reached only to silence . "
emma_13,1,51,"She allowed him to talk , and arranged the glasses , and wrapped herself up , without opening her lips . ","She allowed him to talk , and arranged the glasses , and wrapped herself up , without opening her lips . "
emma_13,1,52,"They arrived , the carriage turned , the step was let down , and Mr. Elton , spruce , black , and smiling , was with them instantly . ","They arrived , the carriage turned , the step was let down , and Mr. Elton , spruce , black , and smiling , was with them instantly . "
emma_13,1,53,Emma thought with pleasure of some change of subject . ,Emma thought with pleasure of some change of subject . 
emma_13,1,54,"Mr. Elton was all obligation and cheerfulness ; he was so very cheerful in his civilities indeed , that she began to think he must have received a different account of Harriet from what had reached her . ","Mr. Elton was all obligation and cheerfulness ; he was so very cheerful in his civilities indeed , that she began to think he must have received a different account of Harriet from what had reached her . "
emma_13,1,55,"She had sent while dressing , and the answer had been , "" Much the same-- not better . "" "" ","She had sent while dressing , and the answer had been , "" Much the same-- not better . "" "" "
emma_13,1,56,_ ,_ 
emma_13,1,57,My ,My 
emma_13,1,58,_ ,_ 
emma_13,1,59,report ,report 
emma_13,1,60,from Mrs. Goddard 's ,from Mrs. Goddard 's 
emma_13,1,61,", "" said she presently , "" was not so pleasant as I had hoped--`Not better ' was _ my _ answer . "" ",", "" said she presently , "" was not so pleasant as I had hoped--`Not better ' was _ my _ answer . "" "
emma_13,1,62,"His face lengthened immediately ; and his voice was the voice of sentiment as he answered . "" ","His face lengthened immediately ; and his voice was the voice of sentiment as he answered . "" "
emma_13,1,63,Oh ! ,Oh ! 
emma_13,1,64,"no -- I am grieved to find -- I was on the point of telling you that when I called at Mrs. Goddard 's door , which I did the very last thing before I returned to dress , I was told that Miss Smith was not better , by no means better , rather worse . Very much grieved and concerned-- I had flattered myself that she must be better after such a cordial as I knew had been given her in the morning . ","no -- I am grieved to find -- I was on the point of telling you that when I called at Mrs. Goddard 's door , which I did the very last thing before I returned to dress , I was told that Miss Smith was not better , by no means better , rather worse . Very much grieved and concerned-- I had flattered myself that she must be better after such a cordial as I knew had been given her in the morning . "
emma_13,1,65,""" Emma smiled and answered--""My visit was of use to the nervous part of her complaint , I hope ; but not even I can charm away a sore throat ; it is a most severe cold indeed . ",""" Emma smiled and answered--""My visit was of use to the nervous part of her complaint , I hope ; but not even I can charm away a sore throat ; it is a most severe cold indeed . "
emma_13,1,66,"Mr. Perry has been with her , as you probably heard . "" "" Yes -- I imagined -- that is -- I did not-- "" "" He has been used to her in these complaints , and I hope to - morrow morning will bring us both a more comfortable report . ","Mr. Perry has been with her , as you probably heard . "" "" Yes -- I imagined -- that is -- I did not-- "" "" He has been used to her in these complaints , and I hope to - morrow morning will bring us both a more comfortable report . "
emma_13,1,67,But it is impossible not to feel uneasiness . ,But it is impossible not to feel uneasiness . 
emma_13,1,68,"Such a sad loss to our party to - day ! "" ","Such a sad loss to our party to - day ! "" "
emma_13,1,69,""" Dreadful!--Exactly so , indeed.--She will be missed every moment . ",""" Dreadful!--Exactly so , indeed.--She will be missed every moment . "
emma_13,1,70,""" This was very proper ; the sigh which accompanied it was really estimable ; but it should have lasted longer . ",""" This was very proper ; the sigh which accompanied it was really estimable ; but it should have lasted longer . "
emma_13,1,71,"Emma was rather in dismay when only half a minute afterwards he began to speak of other things , and in a voice of the greatest alacrity and enjoyment . "" What an excellent device , "" said he , "" the use of a sheepskin for carriages . ","Emma was rather in dismay when only half a minute afterwards he began to speak of other things , and in a voice of the greatest alacrity and enjoyment . "" What an excellent device , "" said he , "" the use of a sheepskin for carriages . "
emma_13,1,72,How very comfortable they make it;--impossible to feel cold with such precautions . ,How very comfortable they make it;--impossible to feel cold with such precautions . 
emma_13,1,73,"The contrivances of modern days indeed have rendered a gentleman 's carriage perfectly complete . One is so fenced and guarded from the weather , that not a breath of air can find its way unpermitted . ","The contrivances of modern days indeed have rendered a gentleman 's carriage perfectly complete . One is so fenced and guarded from the weather , that not a breath of air can find its way unpermitted . "
emma_13,1,74,Weather becomes absolutely of no consequence . ,Weather becomes absolutely of no consequence . 
emma_13,1,75,It is a very cold afternoon -- but in this carriage we know nothing of the matter.--Ha ! ,It is a very cold afternoon -- but in this carriage we know nothing of the matter.--Ha ! 
emma_13,1,76,snows a little I see . ,snows a little I see . 
emma_13,1,77,""" ",""" "
emma_13,1,78,""" Yes , "" said John Knightley , "" and I think we shall have a good deal of it . "" "" Christmas weather , "" observed Mr. Elton . ",""" Yes , "" said John Knightley , "" and I think we shall have a good deal of it . "" "" Christmas weather , "" observed Mr. Elton . "
emma_13,1,79,""" Quite seasonable ; and extremely fortunate we may think ourselves that it did not begin yesterday , and prevent this day 's party , which it might very possibly have done , for Mr. Woodhouse would hardly have ventured had there been much snow on the ground ; but now it is of no consequence . ",""" Quite seasonable ; and extremely fortunate we may think ourselves that it did not begin yesterday , and prevent this day 's party , which it might very possibly have done , for Mr. Woodhouse would hardly have ventured had there been much snow on the ground ; but now it is of no consequence . "
emma_13,1,80,This is quite the season indeed for friendly meetings . ,This is quite the season indeed for friendly meetings . 
emma_13,1,81,"At Christmas every body invites their friends about them , and people think little of even the worst weather . ","At Christmas every body invites their friends about them , and people think little of even the worst weather . "
emma_13,1,82,I was snowed up at a friend 's house once for a week . ,I was snowed up at a friend 's house once for a week . 
emma_13,1,83,Nothing could be pleasanter . ,Nothing could be pleasanter . 
emma_13,1,84,"I went for only one night , and could not get away till that very day se'nnight . "" ","I went for only one night , and could not get away till that very day se'nnight . "" "
emma_13,1,85,"Mr. John Knightley looked as if he did not comprehend the pleasure , but said only , coolly , "" I can not wish to be snowed up a week at Randalls . "" ","Mr. John Knightley looked as if he did not comprehend the pleasure , but said only , coolly , "" I can not wish to be snowed up a week at Randalls . "" "
emma_13,1,86,"At another time Emma might have been amused , but she was too much astonished now at Mr. Elton 's spirits for other feelings . ","At another time Emma might have been amused , but she was too much astonished now at Mr. Elton 's spirits for other feelings . "
emma_13,1,87,Harriet seemed quite forgotten in the expectation of a pleasant party . ,Harriet seemed quite forgotten in the expectation of a pleasant party . 
emma_13,1,88,""" We are sure of excellent fires , "" continued he , "" and every thing in the greatest comfort . ",""" We are sure of excellent fires , "" continued he , "" and every thing in the greatest comfort . "
emma_13,1,89,"Charming people , Mr. and Mrs. Weston;-- Mrs. Weston indeed is much beyond praise , and he is exactly what one values , so hospitable , and so fond of society;-- it will be a small party , but where small parties are select , they are perhaps the most agreeable of any . ","Charming people , Mr. and Mrs. Weston;-- Mrs. Weston indeed is much beyond praise , and he is exactly what one values , so hospitable , and so fond of society;-- it will be a small party , but where small parties are select , they are perhaps the most agreeable of any . "
emma_13,1,90,"Mr. Weston 's dining - room does not accommodate more than ten comfortably ; and for my part , I would rather , under such circumstances , fall short by two than exceed by two . ","Mr. Weston 's dining - room does not accommodate more than ten comfortably ; and for my part , I would rather , under such circumstances , fall short by two than exceed by two . "
emma_13,1,91,"I think you will agree with me , ( turning with a soft air to Emma , ) I think I shall certainly have your approbation , though Mr. Knightley perhaps , from being used to the large parties of London , may not quite enter into our feelings . ","I think you will agree with me , ( turning with a soft air to Emma , ) I think I shall certainly have your approbation , though Mr. Knightley perhaps , from being used to the large parties of London , may not quite enter into our feelings . "
emma_13,1,92,""" ",""" "
emma_13,1,93,""" I know nothing of the large parties of London , sir -- I never dine with any body . "" "" ",""" I know nothing of the large parties of London , sir -- I never dine with any body . "" "" "
emma_13,1,94,Indeed ! ,Indeed ! 
emma_13,1,95,"( in a tone of wonder and pity , ) I had no idea that the law had been so great a slavery . ","( in a tone of wonder and pity , ) I had no idea that the law had been so great a slavery . "
emma_13,1,96,"Well , sir , the time must come when you will be paid for all this , when you will have little labour and great enjoyment . ","Well , sir , the time must come when you will be paid for all this , when you will have little labour and great enjoyment . "
emma_13,1,97,""" ",""" "
emma_13,1,98,""" My first enjoyment , "" replied John Knightley , as they passed through the sweep - gate , "" will be to find myself safe at Hartfield again . "" ",""" My first enjoyment , "" replied John Knightley , as they passed through the sweep - gate , "" will be to find myself safe at Hartfield again . "" "
