fic_id,chapter_id,para_id,text,text_tokenized
emma_6,1,1," VI Emma could not feel a doubt of having given Harriet 's fancy a proper direction and raised the gratitude of her young vanity to a very good purpose , for she found her decidedly more sensible than before of Mr. Elton 's being a remarkably handsome man , with most agreeable manners ; and as she had no hesitation in following up the assurance of his admiration by agreeable hints , she was soon pretty confident of creating as much liking on Harriet 's side , as there could be any occasion for . "," VI Emma could not feel a doubt of having given Harriet 's fancy a proper direction and raised the gratitude of her young vanity to a very good purpose , for she found her decidedly more sensible than before of Mr. Elton 's being a remarkably handsome man , with most agreeable manners ; and as she had no hesitation in following up the assurance of his admiration by agreeable hints , she was soon pretty confident of creating as much liking on Harriet 's side , as there could be any occasion for . "
emma_6,1,2,"She was quite convinced of Mr. Elton 's being in the fairest way of falling in love , if not in love already . ","She was quite convinced of Mr. Elton 's being in the fairest way of falling in love , if not in love already . "
emma_6,1,3,She had no scruple with regard to him . ,She had no scruple with regard to him . 
emma_6,1,4,"He talked of Harriet , and praised her so warmly , that she could not suppose any thing wanting which a little time would not add . ","He talked of Harriet , and praised her so warmly , that she could not suppose any thing wanting which a little time would not add . "
emma_6,1,5,"His perception of the striking improvement of Harriet 's manner , since her introduction at Hartfield , was not one of the least agreeable proofs of his growing attachment . "" You have given Miss Smith all that she required , "" said he ; "" you have made her graceful and easy . ","His perception of the striking improvement of Harriet 's manner , since her introduction at Hartfield , was not one of the least agreeable proofs of his growing attachment . "" You have given Miss Smith all that she required , "" said he ; "" you have made her graceful and easy . "
emma_6,1,6,"She was a beautiful creature when she came to you , but , in my opinion , the attractions you have added are infinitely superior to what she received from nature . ","She was a beautiful creature when she came to you , but , in my opinion , the attractions you have added are infinitely superior to what she received from nature . "
emma_6,1,7,""" ",""" "
emma_6,1,8,""" I am glad you think I have been useful to her ; but Harriet only wanted drawing out , and receiving a few , very few hints . ",""" I am glad you think I have been useful to her ; but Harriet only wanted drawing out , and receiving a few , very few hints . "
emma_6,1,9,She had all the natural grace of sweetness of temper and artlessness in herself . ,She had all the natural grace of sweetness of temper and artlessness in herself . 
emma_6,1,10,I have done very little . ,I have done very little . 
emma_6,1,11,""" "" If it were admissible to contradict a lady , "" said the gallant Mr. Elton-- "" I have perhaps given her a little more decision of character , have taught her to think on points which had not fallen in her way before . "" "" Exactly so ; that is what principally strikes me . ",""" "" If it were admissible to contradict a lady , "" said the gallant Mr. Elton-- "" I have perhaps given her a little more decision of character , have taught her to think on points which had not fallen in her way before . "" "" Exactly so ; that is what principally strikes me . "
emma_6,1,12,So much superadded decision of character ! ,So much superadded decision of character ! 
emma_6,1,13,Skilful has been the hand ! ,Skilful has been the hand ! 
emma_6,1,14,""" "" Great has been the pleasure , I am sure . ",""" "" Great has been the pleasure , I am sure . "
emma_6,1,15,I never met with a disposition more truly amiable . ,I never met with a disposition more truly amiable . 
emma_6,1,16,""" "" I have no doubt of it . "" ",""" "" I have no doubt of it . "" "
emma_6,1,17,"And it was spoken with a sort of sighing animation , which had a vast deal of the lover . ","And it was spoken with a sort of sighing animation , which had a vast deal of the lover . "
emma_6,1,18,"She was not less pleased another day with the manner in which he seconded a sudden wish of hers , to have Harriet 's picture . ","She was not less pleased another day with the manner in which he seconded a sudden wish of hers , to have Harriet 's picture . "
emma_6,1,19,""" Did you ever have your likeness taken , Harriet ? "" said she : "" did you ever sit for your picture ? "" ",""" Did you ever have your likeness taken , Harriet ? "" said she : "" did you ever sit for your picture ? "" "
emma_6,1,20,"Harriet was on the point of leaving the room , and only stopt to say , with a very interesting naivete , "" Oh ! dear , no , never . "" ","Harriet was on the point of leaving the room , and only stopt to say , with a very interesting naivete , "" Oh ! dear , no , never . "" "
emma_6,1,21,"No sooner was she out of sight , than Emma exclaimed , "" What an exquisite possession a good picture of her would be ! ","No sooner was she out of sight , than Emma exclaimed , "" What an exquisite possession a good picture of her would be ! "
emma_6,1,22,I would give any money for it . ,I would give any money for it . 
emma_6,1,23,I almost long to attempt her likeness myself . ,I almost long to attempt her likeness myself . 
emma_6,1,24,"You do not know it I dare say , but two or three years ago I had a great passion for taking likenesses , and attempted several of my friends , and was thought to have a tolerable eye in general . ","You do not know it I dare say , but two or three years ago I had a great passion for taking likenesses , and attempted several of my friends , and was thought to have a tolerable eye in general . "
emma_6,1,25,"But from one cause or another , I gave it up in disgust . ","But from one cause or another , I gave it up in disgust . "
emma_6,1,26,"But really , I could almost venture , if Harriet would sit to me . ","But really , I could almost venture , if Harriet would sit to me . "
emma_6,1,27,"It would be such a delight to have her picture ! "" "" Let me entreat you , "" cried Mr. Elton ; "" it would indeed be a delight ! ","It would be such a delight to have her picture ! "" "" Let me entreat you , "" cried Mr. Elton ; "" it would indeed be a delight ! "
emma_6,1,28,"Let me entreat you , Miss Woodhouse , to exercise so charming a talent in favour of your friend . ","Let me entreat you , Miss Woodhouse , to exercise so charming a talent in favour of your friend . "
emma_6,1,29,I know what your drawings are . ,I know what your drawings are . 
emma_6,1,30,How could you suppose me ignorant ? ,How could you suppose me ignorant ? 
emma_6,1,31,"Is not this room rich in specimens of your landscapes and flowers ; and has not Mrs. Weston some inimitable figure - pieces in her drawing - room , at Randalls ? ","Is not this room rich in specimens of your landscapes and flowers ; and has not Mrs. Weston some inimitable figure - pieces in her drawing - room , at Randalls ? "
emma_6,1,32,""" ",""" "
emma_6,1,33,"Yes , good man!--thought Emma -- but what has all that to do with taking likenesses ? ","Yes , good man!--thought Emma -- but what has all that to do with taking likenesses ? "
emma_6,1,34,You know nothing of drawing . ,You know nothing of drawing . 
emma_6,1,35,Do n't pretend to be in raptures about mine . ,Do n't pretend to be in raptures about mine . 
emma_6,1,36,Keep your raptures for Harriet 's face . ,Keep your raptures for Harriet 's face . 
emma_6,1,37,""" Well , if you give me such kind encouragement , Mr. Elton , I believe I shall try what I can do . ",""" Well , if you give me such kind encouragement , Mr. Elton , I believe I shall try what I can do . "
emma_6,1,38,"Harriet 's features are very delicate , which makes a likeness difficult ; and yet there is a peculiarity in the shape of the eye and the lines about the mouth which one ought to catch . "" ","Harriet 's features are very delicate , which makes a likeness difficult ; and yet there is a peculiarity in the shape of the eye and the lines about the mouth which one ought to catch . "" "
emma_6,1,39,""" Exactly so -- The shape of the eye and the lines about the mouth -- I have not a doubt of your success . ",""" Exactly so -- The shape of the eye and the lines about the mouth -- I have not a doubt of your success . "
emma_6,1,40,"Pray , pray attempt it . ","Pray , pray attempt it . "
emma_6,1,41,"As you will do it , it will indeed , to use your own words , be an exquisite possession . ","As you will do it , it will indeed , to use your own words , be an exquisite possession . "
emma_6,1,42,""" ",""" "
emma_6,1,43,""" But I am afraid , Mr. Elton , Harriet will not like to sit . ",""" But I am afraid , Mr. Elton , Harriet will not like to sit . "
emma_6,1,44,She thinks so little of her own beauty . ,She thinks so little of her own beauty . 
emma_6,1,45,Did not you observe her manner of answering me ? ,Did not you observe her manner of answering me ? 
emma_6,1,46,"How completely it meant , ` why should my picture be drawn ? ' ","How completely it meant , ` why should my picture be drawn ? ' "
emma_6,1,47,""" "" Oh ! ",""" "" Oh ! "
emma_6,1,48,"yes , I observed it , I assure you . ","yes , I observed it , I assure you . "
emma_6,1,49,It was not lost on me . ,It was not lost on me . 
emma_6,1,50,"But still I can not imagine she would not be persuaded . "" Harriet was soon back again , and the proposal almost immediately made ; and she had no scruples which could stand many minutes against the earnest pressing of both the others . ","But still I can not imagine she would not be persuaded . "" Harriet was soon back again , and the proposal almost immediately made ; and she had no scruples which could stand many minutes against the earnest pressing of both the others . "
emma_6,1,51,"Emma wished to go to work directly , and therefore produced the portfolio containing her various attempts at portraits , for not one of them had ever been finished , that they might decide together on the best size for Harriet . Her many beginnings were displayed . Miniatures , half - lengths , whole - lengths , pencil , crayon , and water - colours had been all tried in turn . ","Emma wished to go to work directly , and therefore produced the portfolio containing her various attempts at portraits , for not one of them had ever been finished , that they might decide together on the best size for Harriet . Her many beginnings were displayed . Miniatures , half - lengths , whole - lengths , pencil , crayon , and water - colours had been all tried in turn . "
emma_6,1,52,"She had always wanted to do every thing , and had made more progress both in drawing and music than many might have done with so little labour as she would ever submit to . ","She had always wanted to do every thing , and had made more progress both in drawing and music than many might have done with so little labour as she would ever submit to . "
emma_6,1,53,"She played and sang;--and drew in almost every style ; but steadiness had always been wanting ; and in nothing had she approached the degree of excellence which she would have been glad to command , and ought not to have failed of . ","She played and sang;--and drew in almost every style ; but steadiness had always been wanting ; and in nothing had she approached the degree of excellence which she would have been glad to command , and ought not to have failed of . "
emma_6,1,54,"She was not much deceived as to her own skill either as an artist or a musician , but she was not unwilling to have others deceived , or sorry to know her reputation for accomplishment often higher than it deserved . ","She was not much deceived as to her own skill either as an artist or a musician , but she was not unwilling to have others deceived , or sorry to know her reputation for accomplishment often higher than it deserved . "
emma_6,1,55,"There was merit in every drawing -- in the least finished , perhaps the most ; her style was spirited ; but had there been much less , or had there been ten times more , the delight and admiration of her two companions would have been the same . ","There was merit in every drawing -- in the least finished , perhaps the most ; her style was spirited ; but had there been much less , or had there been ten times more , the delight and admiration of her two companions would have been the same . "
emma_6,1,56,They were both in ecstasies . ,They were both in ecstasies . 
emma_6,1,57,A likeness pleases every body ; and Miss Woodhouse 's performances must be capital . ,A likeness pleases every body ; and Miss Woodhouse 's performances must be capital . 
emma_6,1,58,""" No great variety of faces for you , "" said Emma . ",""" No great variety of faces for you , "" said Emma . "
emma_6,1,59,""" I had only my own family to study from . ",""" I had only my own family to study from . "
emma_6,1,60,"There is my father -- another of my father -- but the idea of sitting for his picture made him so nervous , that I could only take him by stealth ; neither of them very like therefore . ","There is my father -- another of my father -- but the idea of sitting for his picture made him so nervous , that I could only take him by stealth ; neither of them very like therefore . "
emma_6,1,61,"Mrs. Weston again , and again , and again , you see . ","Mrs. Weston again , and again , and again , you see . "
emma_6,1,62,Dear Mrs. Weston ! ,Dear Mrs. Weston ! 
emma_6,1,63,always my kindest friend on every occasion . ,always my kindest friend on every occasion . 
emma_6,1,64,She would sit whenever I asked her . ,She would sit whenever I asked her . 
emma_6,1,65,There is my sister ; and really quite her own little elegant figure!--and the face not unlike . ,There is my sister ; and really quite her own little elegant figure!--and the face not unlike . 
emma_6,1,66,"I should have made a good likeness of her , if she would have sat longer , but she was in such a hurry to have me draw her four children that she would not be quiet . Then , here come all my attempts at three of those four children;--there they are , Henry and John and Bella , from one end of the sheet to the other , and any one of them might do for any one of the rest . ","I should have made a good likeness of her , if she would have sat longer , but she was in such a hurry to have me draw her four children that she would not be quiet . Then , here come all my attempts at three of those four children;--there they are , Henry and John and Bella , from one end of the sheet to the other , and any one of them might do for any one of the rest . "
