fic_id,chapter_id,para_id,text,text_tokenized
emma_23,1,1, V Small heart had Harriet for visiting . , V Small heart had Harriet for visiting . 
emma_23,1,2,"Only half an hour before her friend called for her at Mrs. Goddard 's , her evil stars had led her to the very spot where , at that moment , a trunk , directed to _ The _ _ Rev. _ _ Philip _ _ Elton _ , _ White - Hart _ , _ Bath _ , was to be seen under the operation of being lifted into the butcher 's cart , which was to convey it to where the coaches past ; and every thing in this world , excepting that trunk and the direction , was consequently a blank . ","Only half an hour before her friend called for her at Mrs. Goddard 's , her evil stars had led her to the very spot where , at that moment , a trunk , directed to _ The _ _ Rev. _ _ Philip _ _ Elton _ , _ White - Hart _ , _ Bath _ , was to be seen under the operation of being lifted into the butcher 's cart , which was to convey it to where the coaches past ; and every thing in this world , excepting that trunk and the direction , was consequently a blank . "
emma_23,1,3,"She went , however ; and when they reached the farm , and she was to be put down , at the end of the broad , neat gravel walk , which led between espalier apple - trees to the front door , the sight of every thing which had given her so much pleasure the autumn before , was beginning to revive a little local agitation ; and when they parted , ","She went , however ; and when they reached the farm , and she was to be put down , at the end of the broad , neat gravel walk , which led between espalier apple - trees to the front door , the sight of every thing which had given her so much pleasure the autumn before , was beginning to revive a little local agitation ; and when they parted , "
emma_23,1,4,"Emma observed her to be looking around with a sort of fearful curiosity , which determined her not to allow the visit to exceed the proposed quarter of an hour . She went on herself , to give that portion of time to an old servant who was married , and settled in Donwell . ","Emma observed her to be looking around with a sort of fearful curiosity , which determined her not to allow the visit to exceed the proposed quarter of an hour . She went on herself , to give that portion of time to an old servant who was married , and settled in Donwell . "
emma_23,1,5,"The quarter of an hour brought her punctually to the white gate again ; and Miss Smith receiving her summons , was with her without delay , and unattended by any alarming young man . ","The quarter of an hour brought her punctually to the white gate again ; and Miss Smith receiving her summons , was with her without delay , and unattended by any alarming young man . "
emma_23,1,6,"She came solitarily down the gravel walk -- a Miss Martin just appearing at the door , and parting with her seemingly with ceremonious civility . ","She came solitarily down the gravel walk -- a Miss Martin just appearing at the door , and parting with her seemingly with ceremonious civility . "
emma_23,1,7,Harriet could not very soon give an intelligible account . ,Harriet could not very soon give an intelligible account . 
emma_23,1,8,"She was feeling too much ; but at last Emma collected from her enough to understand the sort of meeting , and the sort of pain it was creating . ","She was feeling too much ; but at last Emma collected from her enough to understand the sort of meeting , and the sort of pain it was creating . "
emma_23,1,9,She had seen only Mrs. Martin and the two girls . ,She had seen only Mrs. Martin and the two girls . 
emma_23,1,10,"They had received her doubtingly , if not coolly ; and nothing beyond the merest commonplace had been talked almost all the time-- till just at last , when Mrs. Martin 's saying , all of a sudden , that she thought Miss Smith was grown , had brought on a more interesting subject , and a warmer manner . In that very room she had been measured last September , with her two friends . There were the pencilled marks and memorandums on the wainscot by the window . _ He _ had done it . ","They had received her doubtingly , if not coolly ; and nothing beyond the merest commonplace had been talked almost all the time-- till just at last , when Mrs. Martin 's saying , all of a sudden , that she thought Miss Smith was grown , had brought on a more interesting subject , and a warmer manner . In that very room she had been measured last September , with her two friends . There were the pencilled marks and memorandums on the wainscot by the window . _ He _ had done it . "
