fic_id,chapter_id,para_id,text,text_tokenized
emma_33,1,28,One can see that she feels the want of encouragement . ,One can see that she feels the want of encouragement . 
emma_33,1,29,I like her the better for it . ,I like her the better for it . 
emma_33,1,30,I must confess it is a recommendation to me . ,I must confess it is a recommendation to me . 
emma_33,1,31,I am a great advocate for timidity -- and I am sure one does not often meet with it.--But ,I am a great advocate for timidity -- and I am sure one does not often meet with it.--But 
emma_33,1,32,"in those who are at all inferior , it is extremely prepossessing . ","in those who are at all inferior , it is extremely prepossessing . "
emma_33,1,33,Oh ! ,Oh ! 
emma_33,1,34,"I assure you , Jane Fairfax is a very delightful character , and interests me more than I can express . "" "" ","I assure you , Jane Fairfax is a very delightful character , and interests me more than I can express . "" "" "
emma_33,1,35,"You appear to feel a great deal -- but I am not aware how you or any of Miss Fairfax 's acquaintance here , any of those who have known her longer than yourself , can shew her any other attention than""-- "" My dear Miss Woodhouse , a vast deal may be done by those who dare to act . ","You appear to feel a great deal -- but I am not aware how you or any of Miss Fairfax 's acquaintance here , any of those who have known her longer than yourself , can shew her any other attention than""-- "" My dear Miss Woodhouse , a vast deal may be done by those who dare to act . "
emma_33,1,36,You and I need not be afraid . ,You and I need not be afraid . 
emma_33,1,37,"If _ we _ set the example , many will follow it as far as they can ; though all have not our situations . ","If _ we _ set the example , many will follow it as far as they can ; though all have not our situations . "
emma_33,1,38,"_ We _ have carriages to fetch and convey her home , and _ we _ live in a style which could not make the addition of Jane Fairfax , at any time , the least inconvenient.--I ","_ We _ have carriages to fetch and convey her home , and _ we _ live in a style which could not make the addition of Jane Fairfax , at any time , the least inconvenient.--I "
emma_33,1,39,"should be extremely displeased if Wright were to send us up such a dinner , as could make me regret having asked _ more _ than Jane Fairfax to partake of it . ","should be extremely displeased if Wright were to send us up such a dinner , as could make me regret having asked _ more _ than Jane Fairfax to partake of it . "
emma_33,1,40,I have no idea of that sort of thing . ,I have no idea of that sort of thing . 
emma_33,1,41,"It is not likely that I _ should _ , considering what I have been used to . ","It is not likely that I _ should _ , considering what I have been used to . "
emma_33,1,42,"My greatest danger , perhaps , in housekeeping , may be quite the other way , in doing too much , and being too careless of expense . ","My greatest danger , perhaps , in housekeeping , may be quite the other way , in doing too much , and being too careless of expense . "
emma_33,1,43,"Maple Grove will probably be my model more than it ought to be-- for we do not at all affect to equal my brother , Mr. Suckling , in income.--However , my resolution is taken as to noticing Jane Fairfax.-- I shall certainly have her very often at my house , shall introduce her wherever I can , shall have musical parties to draw out her talents , and shall be constantly on the watch for an eligible situation . ","Maple Grove will probably be my model more than it ought to be-- for we do not at all affect to equal my brother , Mr. Suckling , in income.--However , my resolution is taken as to noticing Jane Fairfax.-- I shall certainly have her very often at my house , shall introduce her wherever I can , shall have musical parties to draw out her talents , and shall be constantly on the watch for an eligible situation . "
emma_33,1,44,"My acquaintance is so very extensive , that I have little doubt of hearing of something to suit her shortly.--I shall introduce her , of course , very particularly to my brother and sister when they come to us . I am sure they will like her extremely ; and when she gets a little acquainted with them , her fears will completely wear off , for there really is nothing in the manners of either but what is highly conciliating.--I shall have her very often indeed while they are with me , and I dare say we shall sometimes find a seat for her in the barouche - landau in some of our exploring parties . ","My acquaintance is so very extensive , that I have little doubt of hearing of something to suit her shortly.--I shall introduce her , of course , very particularly to my brother and sister when they come to us . I am sure they will like her extremely ; and when she gets a little acquainted with them , her fears will completely wear off , for there really is nothing in the manners of either but what is highly conciliating.--I shall have her very often indeed while they are with me , and I dare say we shall sometimes find a seat for her in the barouche - landau in some of our exploring parties . "
emma_33,1,45,""" "" Poor Jane Fairfax!""--thought Emma.--""You have not deserved this . ",""" "" Poor Jane Fairfax!""--thought Emma.--""You have not deserved this . "
emma_33,1,46,"You may have done wrong with regard to Mr. Dixon , but this is a punishment beyond what you can have merited!--The kindness and protection of Mrs. Elton!--`Jane Fairfax and Jane Fairfax . ","You may have done wrong with regard to Mr. Dixon , but this is a punishment beyond what you can have merited!--The kindness and protection of Mrs. Elton!--`Jane Fairfax and Jane Fairfax . "
emma_33,1,47,' ,' 
emma_33,1,48,Heavens ! ,Heavens ! 
emma_33,1,49,"Let me not suppose that she dares go about , Emma Woodhouse - ing me!-- But upon my honour , there seems no limits to the licentiousness of that woman 's tongue ! "" ","Let me not suppose that she dares go about , Emma Woodhouse - ing me!-- But upon my honour , there seems no limits to the licentiousness of that woman 's tongue ! "" "
emma_33,1,50,"Emma had not to listen to such paradings again -- to any so exclusively addressed to herself -- so disgustingly decorated with a "" dear Miss Woodhouse . "" ","Emma had not to listen to such paradings again -- to any so exclusively addressed to herself -- so disgustingly decorated with a "" dear Miss Woodhouse . "" "
emma_33,1,51,"The change on Mrs. Elton 's side soon afterwards appeared , and she was left in peace -- neither forced to be the very particular friend of Mrs. Elton , nor , under Mrs. Elton 's guidance , the very active patroness of Jane Fairfax , and only sharing with others in a general way , in knowing what was felt , what was meditated , what was done . ","The change on Mrs. Elton 's side soon afterwards appeared , and she was left in peace -- neither forced to be the very particular friend of Mrs. Elton , nor , under Mrs. Elton 's guidance , the very active patroness of Jane Fairfax , and only sharing with others in a general way , in knowing what was felt , what was meditated , what was done . "
emma_33,1,52,She looked on with some amusement.--Miss ,She looked on with some amusement.--Miss 
emma_33,1,53,Bates 's gratitude for Mrs. Elton 's attentions to Jane ,Bates 's gratitude for Mrs. Elton 's attentions to Jane 
emma_33,1,54,was in the first style of guileless simplicity and warmth . ,was in the first style of guileless simplicity and warmth . 
emma_33,1,55,"She was quite one of her worthies-- the most amiable , affable , delightful woman -- just as accomplished and condescending as Mrs. Elton meant to be considered . ","She was quite one of her worthies-- the most amiable , affable , delightful woman -- just as accomplished and condescending as Mrs. Elton meant to be considered . "
emma_33,1,56,Emma 's only surprize was that Jane Fairfax should accept those attentions and tolerate Mrs. Elton as she seemed to do . ,Emma 's only surprize was that Jane Fairfax should accept those attentions and tolerate Mrs. Elton as she seemed to do . 
emma_33,1,57,"She heard of her walking with the Eltons , sitting with the Eltons , spending a day with the Eltons ! ","She heard of her walking with the Eltons , sitting with the Eltons , spending a day with the Eltons ! "
emma_33,1,58,This was astonishing!--She could not have believed it possible that the taste or the pride of Miss Fairfax could endure such society and friendship as the Vicarage had to offer . ,This was astonishing!--She could not have believed it possible that the taste or the pride of Miss Fairfax could endure such society and friendship as the Vicarage had to offer . 
emma_33,1,59,""" She is a riddle , quite a riddle ! "" said she.--""To chuse to remain here month after month , under privations of every sort ! ",""" She is a riddle , quite a riddle ! "" said she.--""To chuse to remain here month after month , under privations of every sort ! "
emma_33,1,60,"And now to chuse the mortification of Mrs. Elton 's notice and the penury of her conversation , rather than return to the superior companions who have always loved her with such real , generous affection . ","And now to chuse the mortification of Mrs. Elton 's notice and the penury of her conversation , rather than return to the superior companions who have always loved her with such real , generous affection . "
emma_33,1,61,""" ",""" "
emma_33,1,62,"Jane had come to Highbury professedly for three months ; the Campbells were gone to Ireland for three months ; but now the Campbells had promised their daughter to stay at least till Midsummer , and fresh invitations had arrived for her to join them there . ","Jane had come to Highbury professedly for three months ; the Campbells were gone to Ireland for three months ; but now the Campbells had promised their daughter to stay at least till Midsummer , and fresh invitations had arrived for her to join them there . "
emma_33,1,63,According to Miss Bates -- it all came from her -- Mrs. Dixon had written most pressingly . ,According to Miss Bates -- it all came from her -- Mrs. Dixon had written most pressingly . 
emma_33,1,64,"Would Jane but go , means were to be found , servants sent , friends contrived -- no travelling difficulty allowed to exist ; but still she had declined it ! ","Would Jane but go , means were to be found , servants sent , friends contrived -- no travelling difficulty allowed to exist ; but still she had declined it ! "
emma_33,1,65,""" She must have some motive , more powerful than appears , for refusing this invitation , "" was Emma 's conclusion . "" She must be under some sort of penance , inflicted either by the Campbells or herself . ",""" She must have some motive , more powerful than appears , for refusing this invitation , "" was Emma 's conclusion . "" She must be under some sort of penance , inflicted either by the Campbells or herself . "
emma_33,1,66,"There is great fear , great caution , great resolution somewhere.-- She is _ not _ to be with the _ Dixons _ . ","There is great fear , great caution , great resolution somewhere.-- She is _ not _ to be with the _ Dixons _ . "
emma_33,1,67,The decree is issued by somebody . ,The decree is issued by somebody . 
emma_33,1,68,"But why must she consent to be with the Eltons?--Here is quite a separate puzzle . "" Upon her speaking her wonder aloud on that part of the subject , before the few who knew her opinion of Mrs. Elton , Mrs. Weston ventured this apology for Jane . ","But why must she consent to be with the Eltons?--Here is quite a separate puzzle . "" Upon her speaking her wonder aloud on that part of the subject , before the few who knew her opinion of Mrs. Elton , Mrs. Weston ventured this apology for Jane . "
emma_33,1,69,""" We can not suppose that she has any great enjoyment at the Vicarage , my dear Emma -- but it is better than being always at home . ",""" We can not suppose that she has any great enjoyment at the Vicarage , my dear Emma -- but it is better than being always at home . "
emma_33,1,70,"Her aunt is a good creature , but , as a constant companion , must be very tiresome . ","Her aunt is a good creature , but , as a constant companion , must be very tiresome . "
emma_33,1,71,"We must consider what Miss Fairfax quits , before we condemn her taste for what she goes to . "" "" You are right , Mrs. Weston , "" said Mr. Knightley warmly , "" Miss Fairfax is as capable as any of us of forming a just opinion of Mrs. Elton . ","We must consider what Miss Fairfax quits , before we condemn her taste for what she goes to . "" "" You are right , Mrs. Weston , "" said Mr. Knightley warmly , "" Miss Fairfax is as capable as any of us of forming a just opinion of Mrs. Elton . "
emma_33,1,72,"Could she have chosen with whom to associate , she would not have chosen her . ","Could she have chosen with whom to associate , she would not have chosen her . "
emma_33,1,73,"But ( with a reproachful smile at Emma ) she receives attentions from Mrs. Elton , which nobody else pays her . "" ","But ( with a reproachful smile at Emma ) she receives attentions from Mrs. Elton , which nobody else pays her . "" "
emma_33,1,74,Emma felt that Mrs. Weston was giving her a momentary glance ; and she was herself struck by his warmth . ,Emma felt that Mrs. Weston was giving her a momentary glance ; and she was herself struck by his warmth . 
emma_33,1,75,"With a faint blush , she presently replied , "" Such attentions as Mrs. Elton 's , I should have imagined , would rather disgust than gratify Miss Fairfax . ","With a faint blush , she presently replied , "" Such attentions as Mrs. Elton 's , I should have imagined , would rather disgust than gratify Miss Fairfax . "
emma_33,1,76,"Mrs. Elton 's invitations I should have imagined any thing but inviting . "" "" I should not wonder , "" said Mrs. Weston , "" if Miss Fairfax were to have been drawn on beyond her own inclination , by her aunt 's eagerness in accepting Mrs. Elton 's civilities for her . ","Mrs. Elton 's invitations I should have imagined any thing but inviting . "" "" I should not wonder , "" said Mrs. Weston , "" if Miss Fairfax were to have been drawn on beyond her own inclination , by her aunt 's eagerness in accepting Mrs. Elton 's civilities for her . "
emma_33,1,77,Poor Miss Bates may ,Poor Miss Bates may 
emma_33,1,78,"very likely have committed her niece and hurried her into a greater appearance of intimacy than her own good sense would have dictated , in spite of the very natural wish of a little change . ","very likely have committed her niece and hurried her into a greater appearance of intimacy than her own good sense would have dictated , in spite of the very natural wish of a little change . "
emma_33,1,79,""" ",""" "
emma_33,1,80,"Both felt rather anxious to hear him speak again ; and after a few minutes silence , he said , "" Another thing must be taken into consideration too -- Mrs. Elton does not talk _ to _ Miss Fairfax as she speaks _ of _ her . We all know the difference between the pronouns he or she and thou , the plainest spoken amongst us ; we all feel the influence of a something beyond common civility in our personal intercourse with each other-- a something more early implanted . We can not give any body the disagreeable hints that we may have been very full of the hour before . We feel things differently . And besides the operation of this , as a general principle , you may be sure that Miss Fairfax awes Mrs. Elton by her superiority both of mind and manner ; and that , face to face , Mrs. Elton treats her with all the respect which she has a claim to . Such a woman as Jane Fairfax probably never fell in Mrs. Elton 's way before -- and no degree of vanity can prevent her acknowledging her own comparative littleness in action , if not in consciousness . "" "" I know how highly you think of Jane Fairfax , "" said Emma . ","Both felt rather anxious to hear him speak again ; and after a few minutes silence , he said , "" Another thing must be taken into consideration too -- Mrs. Elton does not talk _ to _ Miss Fairfax as she speaks _ of _ her . We all know the difference between the pronouns he or she and thou , the plainest spoken amongst us ; we all feel the influence of a something beyond common civility in our personal intercourse with each other-- a something more early implanted . We can not give any body the disagreeable hints that we may have been very full of the hour before . We feel things differently . And besides the operation of this , as a general principle , you may be sure that Miss Fairfax awes Mrs. Elton by her superiority both of mind and manner ; and that , face to face , Mrs. Elton treats her with all the respect which she has a claim to . Such a woman as Jane Fairfax probably never fell in Mrs. Elton 's way before -- and no degree of vanity can prevent her acknowledging her own comparative littleness in action , if not in consciousness . "" "" I know how highly you think of Jane Fairfax , "" said Emma . "
emma_33,1,81,"Little Henry was in her thoughts , and a mixture of alarm and delicacy made her irresolute what else to say . ","Little Henry was in her thoughts , and a mixture of alarm and delicacy made her irresolute what else to say . "
emma_33,1,82,""" Yes , "" he replied , "" any body may know how highly I think of her . ",""" Yes , "" he replied , "" any body may know how highly I think of her . "
emma_33,1,83,""" ",""" "
emma_33,1,84,""" And yet , "" said Emma , beginning hastily and with an arch look , but soon stopping -- it was better , however , to know the worst at once-- she hurried on--""And yet , perhaps , you may hardly be aware yourself how highly it is . ",""" And yet , "" said Emma , beginning hastily and with an arch look , but soon stopping -- it was better , however , to know the worst at once-- she hurried on--""And yet , perhaps , you may hardly be aware yourself how highly it is . "
emma_33,1,85,"The extent of your admiration may take you by surprize some day or other . "" Mr. Knightley was hard at work upon the lower buttons of his thick leather gaiters , and either the exertion of getting them together , or some other cause , brought the colour into his face , as he answered , "" Oh ! are you there?--But you are miserably behindhand . ","The extent of your admiration may take you by surprize some day or other . "" Mr. Knightley was hard at work upon the lower buttons of his thick leather gaiters , and either the exertion of getting them together , or some other cause , brought the colour into his face , as he answered , "" Oh ! are you there?--But you are miserably behindhand . "
emma_33,1,86,"Mr. Cole gave me a hint of it six weeks ago . "" ","Mr. Cole gave me a hint of it six weeks ago . "" "
emma_33,1,87,"He stopped.--Emma felt her foot pressed by Mrs. Weston , and did not herself know what to think . ","He stopped.--Emma felt her foot pressed by Mrs. Weston , and did not herself know what to think . "
emma_33,1,88,"In a moment he went on-- "" That will never be , however , I can assure you . ","In a moment he went on-- "" That will never be , however , I can assure you . "
emma_33,1,89,"Miss Fairfax , I dare say , would not have me if I were to ask her -- and I am very sure I shall never ask her . "" ","Miss Fairfax , I dare say , would not have me if I were to ask her -- and I am very sure I shall never ask her . "" "
emma_33,1,90,"Emma returned her friend 's pressure with interest ; and was pleased enough to exclaim , "" You are not vain , Mr. Knightley . ","Emma returned her friend 's pressure with interest ; and was pleased enough to exclaim , "" You are not vain , Mr. Knightley . "
emma_33,1,91,"I will say that for you . "" He seemed hardly to hear her ; he was thoughtful -- and in a manner which shewed him not pleased ","I will say that for you . "" He seemed hardly to hear her ; he was thoughtful -- and in a manner which shewed him not pleased "
emma_33,1,92,", soon afterwards said , "" So you have been settling that I should marry Jane Fairfax ? "" ",", soon afterwards said , "" So you have been settling that I should marry Jane Fairfax ? "" "
emma_33,1,93,""" No indeed I have not . ",""" No indeed I have not . "
emma_33,1,94,"You have scolded me too much for match - making , for me to presume to take such a liberty with you . ","You have scolded me too much for match - making , for me to presume to take such a liberty with you . "
emma_33,1,95,"What I said just now , meant nothing . One says those sort of things , of course , without any idea of a serious meaning . ","What I said just now , meant nothing . One says those sort of things , of course , without any idea of a serious meaning . "
emma_33,1,96,Oh ! ,Oh ! 
emma_33,1,97,"no , upon my word I have not the smallest wish for your marrying Jane Fairfax or Jane any body . ","no , upon my word I have not the smallest wish for your marrying Jane Fairfax or Jane any body . "
emma_33,1,98,"You would not come in and sit with us in this comfortable way , if you were married . "" Mr. Knightley was thoughtful again . ","You would not come in and sit with us in this comfortable way , if you were married . "" Mr. Knightley was thoughtful again . "
emma_33,1,99,"The result of his reverie was , "" No , Emma , I do not think the extent of my admiration for her will ever take me by surprize.--I never had a thought of her in that way , I assure you . "" ","The result of his reverie was , "" No , Emma , I do not think the extent of my admiration for her will ever take me by surprize.--I never had a thought of her in that way , I assure you . "" "
emma_33,1,100,"And soon afterwards , "" Jane Fairfax is a very charming young woman -- but not even Jane Fairfax is perfect . ","And soon afterwards , "" Jane Fairfax is a very charming young woman -- but not even Jane Fairfax is perfect . "
emma_33,1,101,She has a fault . ,She has a fault . 
emma_33,1,102,She has not the open temper which a man would wish for in a wife . ,She has not the open temper which a man would wish for in a wife . 
emma_33,1,103,""" Emma could not but rejoice to hear that she had a fault . ",""" Emma could not but rejoice to hear that she had a fault . "
emma_33,1,104,""" Well , "" said she , "" and you soon silenced Mr. Cole , I suppose ? "" ",""" Well , "" said she , "" and you soon silenced Mr. Cole , I suppose ? "" "
emma_33,1,105,""" Yes , very soon . ",""" Yes , very soon . "
emma_33,1,106,He gave me a quiet hint ; I told him he was mistaken ; he asked my pardon and said no more . ,He gave me a quiet hint ; I told him he was mistaken ; he asked my pardon and said no more . 
emma_33,1,107,Cole does not want to be wiser or wittier than his neighbours . ,Cole does not want to be wiser or wittier than his neighbours . 
emma_33,1,108,""" "" In that respect how unlike dear Mrs. Elton , who wants to be wiser and wittier than all the world ! ",""" "" In that respect how unlike dear Mrs. Elton , who wants to be wiser and wittier than all the world ! "
emma_33,1,109,I wonder how she speaks of the Coles-- what she calls them ! ,I wonder how she speaks of the Coles-- what she calls them ! 
emma_33,1,110,"How can she find any appellation for them , deep enough in familiar vulgarity ? ","How can she find any appellation for them , deep enough in familiar vulgarity ? "
emma_33,1,111,"She calls you , Knightley -- what can she do for Mr. Cole ? And so I am not to be surprized that Jane Fairfax accepts her civilities and consents to be with her . Mrs. Weston , your argument weighs most with me . I can much more readily enter into the temptation of getting away from Miss Bates , than I can believe in the triumph of Miss Fairfax 's mind over Mrs. Elton . I have no faith in Mrs. Elton 's acknowledging herself the inferior in thought , word , or deed ; or in her being under any restraint beyond her own scanty rule of good - breeding . ","She calls you , Knightley -- what can she do for Mr. Cole ? And so I am not to be surprized that Jane Fairfax accepts her civilities and consents to be with her . Mrs. Weston , your argument weighs most with me . I can much more readily enter into the temptation of getting away from Miss Bates , than I can believe in the triumph of Miss Fairfax 's mind over Mrs. Elton . I have no faith in Mrs. Elton 's acknowledging herself the inferior in thought , word , or deed ; or in her being under any restraint beyond her own scanty rule of good - breeding . "
emma_33,1,112,"I can not imagine that she will not be continually insulting her visitor with praise , encouragement , and offers of service ; that she will not be continually detailing her magnificent intentions , from the procuring her a permanent situation to the including her in those delightful exploring parties which are to take place in the barouche - landau . ","I can not imagine that she will not be continually insulting her visitor with praise , encouragement , and offers of service ; that she will not be continually detailing her magnificent intentions , from the procuring her a permanent situation to the including her in those delightful exploring parties which are to take place in the barouche - landau . "
emma_33,1,113,""" "" Jane Fairfax has feeling , "" said Mr. Knightley--""I do not accuse her of want of feeling . ",""" "" Jane Fairfax has feeling , "" said Mr. Knightley--""I do not accuse her of want of feeling . "
emma_33,1,114,"Her sensibilities , I suspect , are strong -- and her temper excellent in its power of forbearance , patience , self - controul ; but it wants openness . ","Her sensibilities , I suspect , are strong -- and her temper excellent in its power of forbearance , patience , self - controul ; but it wants openness . "
emma_33,1,115,"She is reserved , more reserved , I think , than she used to be -- And I love an open temper . ","She is reserved , more reserved , I think , than she used to be -- And I love an open temper . "
emma_33,1,116,"No -- till Cole alluded to my supposed attachment , it had never entered my head . ","No -- till Cole alluded to my supposed attachment , it had never entered my head . "
emma_33,1,117,"I saw Jane Fairfax and conversed with her , with admiration and pleasure always -- but with no thought beyond . ","I saw Jane Fairfax and conversed with her , with admiration and pleasure always -- but with no thought beyond . "
emma_33,1,118,""" ",""" "
emma_33,1,119,""" Well , Mrs. Weston , "" said Emma triumphantly when he left them , "" what do you say now to Mr. Knightley 's marrying Jane Fairfax ? ",""" Well , Mrs. Weston , "" said Emma triumphantly when he left them , "" what do you say now to Mr. Knightley 's marrying Jane Fairfax ? "
emma_33,1,120,""" ",""" "
emma_33,1,121,""" Why , really , dear Emma , I say that he is so very much occupied by the idea of _ not _ being in love with her , that I should not wonder if it were to end in his being so at last . ",""" Why , really , dear Emma , I say that he is so very much occupied by the idea of _ not _ being in love with her , that I should not wonder if it were to end in his being so at last . "
emma_33,1,122,"Do not beat me . "" ","Do not beat me . "" "
