fic_id,chapter_id,para_id,text,text_tokenized
emma_7,1,1, VII The very day of Mr. Elton 's going to London produced a fresh occasion for Emma 's services towards her friend . , VII The very day of Mr. Elton 's going to London produced a fresh occasion for Emma 's services towards her friend . 
emma_7,1,2,"Harriet had been at Hartfield , as usual , soon after breakfast ; and , after a time , had gone home to return again to dinner : she returned , and sooner than had been talked of , and with an agitated , hurried look , announcing something extraordinary to have happened which she was longing to tell . ","Harriet had been at Hartfield , as usual , soon after breakfast ; and , after a time , had gone home to return again to dinner : she returned , and sooner than had been talked of , and with an agitated , hurried look , announcing something extraordinary to have happened which she was longing to tell . "
emma_7,1,3,Half a minute brought it all out . ,Half a minute brought it all out . 
emma_7,1,4,"She had heard , as soon as she got back to Mrs. Goddard 's , that Mr. Martin had been there an hour before , and finding she was not at home , nor particularly expected , had left a little parcel for her from one of his sisters , and gone away ; and on opening this parcel , she had actually found , besides the two songs which she had lent Elizabeth to copy , a letter to herself ; and this letter was from him , from Mr. Martin , and contained a direct proposal of marriage . "" Who could have thought it ? ","She had heard , as soon as she got back to Mrs. Goddard 's , that Mr. Martin had been there an hour before , and finding she was not at home , nor particularly expected , had left a little parcel for her from one of his sisters , and gone away ; and on opening this parcel , she had actually found , besides the two songs which she had lent Elizabeth to copy , a letter to herself ; and this letter was from him , from Mr. Martin , and contained a direct proposal of marriage . "" Who could have thought it ? "
emma_7,1,5,She was so surprized she did not know what to do . ,She was so surprized she did not know what to do . 
emma_7,1,6,"Yes , quite a proposal of marriage ; and a very good letter , at least she thought so . ","Yes , quite a proposal of marriage ; and a very good letter , at least she thought so . "
emma_7,1,7,"And he wrote as if he really loved her very much -- but she did not know -- and so , she was come as fast as she could to ask Miss Woodhouse what she should do.-- "" ","And he wrote as if he really loved her very much -- but she did not know -- and so , she was come as fast as she could to ask Miss Woodhouse what she should do.-- "" "
emma_7,1,8,Emma was half - ashamed of her friend for seeming so pleased and so doubtful . ,Emma was half - ashamed of her friend for seeming so pleased and so doubtful . 
emma_7,1,9,""" Upon my word , "" she cried , "" the young man is determined not to lose any thing for want of asking . ",""" Upon my word , "" she cried , "" the young man is determined not to lose any thing for want of asking . "
emma_7,1,10,"He will connect himself well if he can . "" "" Will you read the letter ? "" cried Harriet . ","He will connect himself well if he can . "" "" Will you read the letter ? "" cried Harriet . "
emma_7,1,11,""" Pray do . I 'd rather you would . "" Emma was not sorry to be pressed . ",""" Pray do . I 'd rather you would . "" Emma was not sorry to be pressed . "
emma_7,1,12,"She read , and was surprized . ","She read , and was surprized . "
emma_7,1,13,The style of the letter was much above her expectation . ,The style of the letter was much above her expectation . 
emma_7,1,14,"There were not merely no grammatical errors , but as a composition it would not have disgraced a gentleman ; the language , though plain , was strong and unaffected , and the sentiments it conveyed very much to the credit of the writer . ","There were not merely no grammatical errors , but as a composition it would not have disgraced a gentleman ; the language , though plain , was strong and unaffected , and the sentiments it conveyed very much to the credit of the writer . "
emma_7,1,15,"It was short , but expressed good sense , warm attachment , liberality , propriety , even delicacy of feeling . ","It was short , but expressed good sense , warm attachment , liberality , propriety , even delicacy of feeling . "
emma_7,1,16,"She paused over it , while Harriet stood anxiously watching for her opinion , with a "" Well , well , "" and was at last forced to add , "" Is it a good letter ? or is it too short ? "" "" Yes , indeed , a very good letter , "" replied Emma rather slowly--""so good a letter , Harriet , that every thing considered , I think one of his sisters must have helped him . ","She paused over it , while Harriet stood anxiously watching for her opinion , with a "" Well , well , "" and was at last forced to add , "" Is it a good letter ? or is it too short ? "" "" Yes , indeed , a very good letter , "" replied Emma rather slowly--""so good a letter , Harriet , that every thing considered , I think one of his sisters must have helped him . "
emma_7,1,17,"I can hardly imagine the young man whom I saw talking with you the other day could express himself so well , if left quite to his own powers , and yet it is not the style of a woman ; no , certainly , it is too strong and concise ; not diffuse enough for a woman . ","I can hardly imagine the young man whom I saw talking with you the other day could express himself so well , if left quite to his own powers , and yet it is not the style of a woman ; no , certainly , it is too strong and concise ; not diffuse enough for a woman . "
emma_7,1,18,"No doubt he is a sensible man , and I suppose may have a natural talent for -- thinks strongly and clearly -- and when he takes a pen in hand , his thoughts naturally find proper words . ","No doubt he is a sensible man , and I suppose may have a natural talent for -- thinks strongly and clearly -- and when he takes a pen in hand , his thoughts naturally find proper words . "
emma_7,1,19,It is so with some men . ,It is so with some men . 
emma_7,1,20,"Yes , I understand the sort of mind . ","Yes , I understand the sort of mind . "
emma_7,1,21,"Vigorous , decided , with sentiments to a certain point , not coarse . ","Vigorous , decided , with sentiments to a certain point , not coarse . "
emma_7,1,22,"A better written letter , Harriet ( returning it , ) than I had expected . ","A better written letter , Harriet ( returning it , ) than I had expected . "
emma_7,1,23,""" "" Well , "" said the still waiting Harriet;--""well -- and -- and what shall I do ? "" ",""" "" Well , "" said the still waiting Harriet;--""well -- and -- and what shall I do ? "" "
emma_7,1,24,""" What shall you do ! ",""" What shall you do ! "
emma_7,1,25,In what respect ? ,In what respect ? 
emma_7,1,26,"Do you mean with regard to this letter ? "" "" Yes . "" "" But what are you in doubt of ? ","Do you mean with regard to this letter ? "" "" Yes . "" "" But what are you in doubt of ? "
emma_7,1,27,"You must answer it of course -- and speedily . "" "" Yes . ","You must answer it of course -- and speedily . "" "" Yes . "
emma_7,1,28,But what shall I say ? ,But what shall I say ? 
emma_7,1,29,"Dear Miss Woodhouse , do advise me . ","Dear Miss Woodhouse , do advise me . "
emma_7,1,30,""" ",""" "
emma_7,1,31,""" Oh no , no ! ",""" Oh no , no ! "
emma_7,1,32,the letter had much better be all your own . ,the letter had much better be all your own . 
emma_7,1,33,"You will express yourself very properly , I am sure . ","You will express yourself very properly , I am sure . "
emma_7,1,34,"There is no danger of your not being intelligible , which is the first thing . ","There is no danger of your not being intelligible , which is the first thing . "
emma_7,1,35,Your meaning must be unequivocal ; no doubts or demurs : ,Your meaning must be unequivocal ; no doubts or demurs : 
emma_7,1,36,"and such expressions of gratitude and concern for the pain you are inflicting as propriety requires , will present themselves unbidden to _ your _ mind , I am persuaded . ","and such expressions of gratitude and concern for the pain you are inflicting as propriety requires , will present themselves unbidden to _ your _ mind , I am persuaded . "
emma_7,1,37,You need not be prompted to write with the appearance of sorrow for his disappointment . ,You need not be prompted to write with the appearance of sorrow for his disappointment . 
emma_7,1,38,""" "" You think I ought to refuse him then , "" said Harriet , looking down . ",""" "" You think I ought to refuse him then , "" said Harriet , looking down . "
emma_7,1,39,""" Ought to refuse him ! ",""" Ought to refuse him ! "
emma_7,1,40,"My dear Harriet , what do you mean ? ","My dear Harriet , what do you mean ? "
emma_7,1,41,Are you in any doubt as to that ? ,Are you in any doubt as to that ? 
emma_7,1,42,"I thought -- but I beg your pardon , perhaps I have been under a mistake . ","I thought -- but I beg your pardon , perhaps I have been under a mistake . "
emma_7,1,43,"I certainly have been misunderstanding you , if you feel in doubt as to the _ purport _ of your answer . ","I certainly have been misunderstanding you , if you feel in doubt as to the _ purport _ of your answer . "
emma_7,1,44,"I had imagined you were consulting me only as to the wording of it . "" Harriet was silent . With a little reserve of manner , Emma continued : "" You mean to return a favourable answer , I collect . ","I had imagined you were consulting me only as to the wording of it . "" Harriet was silent . With a little reserve of manner , Emma continued : "" You mean to return a favourable answer , I collect . "
emma_7,1,45,""" ",""" "
emma_7,1,46,""" No , I do not ; that is , I do not mean -- What shall I do ? ",""" No , I do not ; that is , I do not mean -- What shall I do ? "
emma_7,1,47,What would you advise me to do ? ,What would you advise me to do ? 
emma_7,1,48,"Pray , dear Miss Woodhouse , tell me what I ought to do . ","Pray , dear Miss Woodhouse , tell me what I ought to do . "
emma_7,1,49,""" ",""" "
emma_7,1,50,""" I shall not give you any advice , Harriet . ",""" I shall not give you any advice , Harriet . "
emma_7,1,51,I will have nothing to do with it . ,I will have nothing to do with it . 
emma_7,1,52,This is a point which you must settle with your feelings . ,This is a point which you must settle with your feelings . 
emma_7,1,53,""" "" I had no notion that he liked me so very much , "" said Harriet , contemplating the letter . ",""" "" I had no notion that he liked me so very much , "" said Harriet , contemplating the letter . "
emma_7,1,54,"For a little while Emma persevered in her silence ; but beginning to apprehend the bewitching flattery of that letter might be too powerful , she thought it best to say , "" I lay it down as a general rule , Harriet , that if a woman _ doubts _ as to whether she should accept a man or not , she certainly ought to refuse him . If she can hesitate as to ` Yes , ' she ought to say ` No ' directly . It is not a state to be safely entered into with doubtful feelings , with half a heart . I thought it my duty as a friend , and older than yourself , to say thus much to you . But do not imagine that I want to influence you . "" "" Oh ! ","For a little while Emma persevered in her silence ; but beginning to apprehend the bewitching flattery of that letter might be too powerful , she thought it best to say , "" I lay it down as a general rule , Harriet , that if a woman _ doubts _ as to whether she should accept a man or not , she certainly ought to refuse him . If she can hesitate as to ` Yes , ' she ought to say ` No ' directly . It is not a state to be safely entered into with doubtful feelings , with half a heart . I thought it my duty as a friend , and older than yourself , to say thus much to you . But do not imagine that I want to influence you . "" "" Oh ! "
emma_7,1,55,no ,no 
emma_7,1,56,", I am sure you are a great deal too kind to -- but if you would just advise me what I had best do -- No , no , I do not mean that -- ",", I am sure you are a great deal too kind to -- but if you would just advise me what I had best do -- No , no , I do not mean that -- "
emma_7,1,57,"As you say , one 's mind ought to be quite made up -- ","As you say , one 's mind ought to be quite made up -- "
emma_7,1,58,One should not be hesitating -- ,One should not be hesitating -- 
emma_7,1,59,"It is a very serious thing.--It will be safer to say ` No , ' perhaps.--Do you think I had better say ` No ? ' "" ","It is a very serious thing.--It will be safer to say ` No , ' perhaps.--Do you think I had better say ` No ? ' "" "
emma_7,1,60,""" Not for the world , "" said Emma , smiling graciously , "" would I advise you either way . You must be the best judge of your own happiness . ",""" Not for the world , "" said Emma , smiling graciously , "" would I advise you either way . You must be the best judge of your own happiness . "
emma_7,1,61,"If you prefer Mr. Martin to every other person ; if you think him the most agreeable man you have ever been in company with , why should you hesitate ? ","If you prefer Mr. Martin to every other person ; if you think him the most agreeable man you have ever been in company with , why should you hesitate ? "
emma_7,1,62,"You blush , Harriet.--Does any body else occur to you at this moment under such a definition ? ","You blush , Harriet.--Does any body else occur to you at this moment under such a definition ? "
emma_7,1,63,"Harriet , Harriet , do not deceive yourself ; do not be run away with by gratitude and compassion . ","Harriet , Harriet , do not deceive yourself ; do not be run away with by gratitude and compassion . "
emma_7,1,64,At this moment whom are you thinking of ? ,At this moment whom are you thinking of ? 
emma_7,1,65,""" The symptoms were favourable.--Instead of answering ",""" The symptoms were favourable.--Instead of answering "
emma_7,1,66,", Harriet turned away confused , and stood thoughtfully by the fire ; and though the letter was still in her hand , it was now mechanically twisted about without regard . ",", Harriet turned away confused , and stood thoughtfully by the fire ; and though the letter was still in her hand , it was now mechanically twisted about without regard . "
emma_7,1,67,"Emma waited the result with impatience , but not without strong hopes . At last , with some hesitation , Harriet said-- "" Miss Woodhouse , as you will not give me your opinion , I must do as well as I can by myself ; and I have now quite determined , and really almost made up my mind -- to refuse Mr. Martin . ","Emma waited the result with impatience , but not without strong hopes . At last , with some hesitation , Harriet said-- "" Miss Woodhouse , as you will not give me your opinion , I must do as well as I can by myself ; and I have now quite determined , and really almost made up my mind -- to refuse Mr. Martin . "
emma_7,1,68,"Do you think I am right ? "" ","Do you think I am right ? "" "
emma_7,1,69,""" Perfectly , perfectly right , my dearest Harriet ; you are doing just what you ought . ",""" Perfectly , perfectly right , my dearest Harriet ; you are doing just what you ought . "
emma_7,1,70,"While you were at all in suspense I kept my feelings to myself , but now that you are so completely decided I have no hesitation in approving . ","While you were at all in suspense I kept my feelings to myself , but now that you are so completely decided I have no hesitation in approving . "
emma_7,1,71,"Dear Harriet , I give myself joy of this . ","Dear Harriet , I give myself joy of this . "
emma_7,1,72,"It would have grieved me to lose your acquaintance , which must have been the consequence of your marrying Mr. Martin . ","It would have grieved me to lose your acquaintance , which must have been the consequence of your marrying Mr. Martin . "
emma_7,1,73,"While you were in the smallest degree wavering , I said nothing about it , because I would not influence ; but it would have been the loss of a friend to me . ","While you were in the smallest degree wavering , I said nothing about it , because I would not influence ; but it would have been the loss of a friend to me . "
emma_7,1,74,"I could not have visited Mrs. Robert Martin , of Abbey - Mill Farm . ","I could not have visited Mrs. Robert Martin , of Abbey - Mill Farm . "
