fic_id,chapter_id,para_id,text,text_tokenized
emma_38,1,1, II , II 
emma_38,1,2,"No misfortune occurred , again to prevent the ball . ","No misfortune occurred , again to prevent the ball . "
emma_38,1,3,"The day approached , the day arrived ; and after a morning of some anxious watching , Frank Churchill , in all the certainty of his own self , reached Randalls before dinner , and every thing was safe . ","The day approached , the day arrived ; and after a morning of some anxious watching , Frank Churchill , in all the certainty of his own self , reached Randalls before dinner , and every thing was safe . "
emma_38,1,4,No second meeting had there yet been between him and Emma . ,No second meeting had there yet been between him and Emma . 
emma_38,1,5,The room at the Crown was to witness it;--but it would be better than a common meeting in a crowd . ,The room at the Crown was to witness it;--but it would be better than a common meeting in a crowd . 
emma_38,1,6,"Mr. Weston had been so very earnest in his entreaties for her arriving there as soon as possible after themselves , for the purpose of taking her opinion as to the propriety and comfort of the rooms before any other persons came , that she could not refuse him , and must therefore spend some quiet interval in the young man 's company . She was to convey Harriet , and they drove to the Crown in good time , the Randalls party just sufficiently before them . ","Mr. Weston had been so very earnest in his entreaties for her arriving there as soon as possible after themselves , for the purpose of taking her opinion as to the propriety and comfort of the rooms before any other persons came , that she could not refuse him , and must therefore spend some quiet interval in the young man 's company . She was to convey Harriet , and they drove to the Crown in good time , the Randalls party just sufficiently before them . "
emma_38,1,7,"Frank Churchill seemed to have been on the watch ; and though he did not say much , his eyes declared that he meant to have a delightful evening . ","Frank Churchill seemed to have been on the watch ; and though he did not say much , his eyes declared that he meant to have a delightful evening . "
emma_38,1,8,"They all walked about together , to see that every thing was as it should be ; and within a few minutes were joined by the contents of another carriage , which Emma could not hear the sound of at first , without great surprize . ","They all walked about together , to see that every thing was as it should be ; and within a few minutes were joined by the contents of another carriage , which Emma could not hear the sound of at first , without great surprize . "
emma_38,1,9,""" So unreasonably early ! "" she was going to exclaim ; but she presently found that it was a family of old friends , who were coming , like herself , by particular desire , to help Mr. Weston 's judgment ; and they were so very closely followed by another carriage of cousins , who had been entreated to come early with the same distinguishing earnestness , on the same errand , that it seemed as if half the company might soon be collected together for the purpose of preparatory inspection . ",""" So unreasonably early ! "" she was going to exclaim ; but she presently found that it was a family of old friends , who were coming , like herself , by particular desire , to help Mr. Weston 's judgment ; and they were so very closely followed by another carriage of cousins , who had been entreated to come early with the same distinguishing earnestness , on the same errand , that it seemed as if half the company might soon be collected together for the purpose of preparatory inspection . "
emma_38,1,10,"Emma perceived that her taste was not the only taste on which Mr. Weston depended , and felt , that to be the favourite and intimate of a man who had so many intimates and confidantes , was not the very first distinction in the scale of vanity . ","Emma perceived that her taste was not the only taste on which Mr. Weston depended , and felt , that to be the favourite and intimate of a man who had so many intimates and confidantes , was not the very first distinction in the scale of vanity . "
emma_38,1,11,"She liked his open manners , but a little less of open - heartedness would have made him a higher character.--General benevolence , but not general friendship , made a man what he ought to be.-- She could fancy such a man . The whole party walked about , and looked , and praised again ; and then , having nothing else to do , formed a sort of half - circle round the fire , to observe in their various modes , till other subjects were started , that , though _ May _ , a fire in the evening was still very pleasant . ","She liked his open manners , but a little less of open - heartedness would have made him a higher character.--General benevolence , but not general friendship , made a man what he ought to be.-- She could fancy such a man . The whole party walked about , and looked , and praised again ; and then , having nothing else to do , formed a sort of half - circle round the fire , to observe in their various modes , till other subjects were started , that , though _ May _ , a fire in the evening was still very pleasant . "
emma_38,1,12,Emma found that it was not Mr. Weston 's fault that the number of privy councillors was not yet larger . ,Emma found that it was not Mr. Weston 's fault that the number of privy councillors was not yet larger . 
emma_38,1,13,"They had stopped at Mrs. Bates 's door to offer the use of their carriage , but the aunt and niece were to be brought by the Eltons . ","They had stopped at Mrs. Bates 's door to offer the use of their carriage , but the aunt and niece were to be brought by the Eltons . "
emma_38,1,14,"Frank was standing by her , but not steadily ; there was a restlessness , which shewed a mind not at ease . He was looking about , he was going to the door , he was watching for the sound of other carriages,-- impatient to begin , or afraid of being always near her . ","Frank was standing by her , but not steadily ; there was a restlessness , which shewed a mind not at ease . He was looking about , he was going to the door , he was watching for the sound of other carriages,-- impatient to begin , or afraid of being always near her . "
emma_38,1,15,Mrs. Elton was spoken of . ,Mrs. Elton was spoken of . 
emma_38,1,16,""" I think she must be here soon , "" said he . ",""" I think she must be here soon , "" said he . "
emma_38,1,17,""" I have a great curiosity to see Mrs. Elton , I have heard so much of her . ",""" I have a great curiosity to see Mrs. Elton , I have heard so much of her . "
emma_38,1,18,"It can not be long , I think , before she comes . "" ","It can not be long , I think , before she comes . "" "
emma_38,1,19,A carriage was heard . ,A carriage was heard . 
emma_38,1,20,"He was on the move immediately ; but coming back , said , "" I am forgetting that I am not acquainted with her . ","He was on the move immediately ; but coming back , said , "" I am forgetting that I am not acquainted with her . "
emma_38,1,21,I have never seen either Mr. or Mrs. Elton . ,I have never seen either Mr. or Mrs. Elton . 
emma_38,1,22,"I have no business to put myself forward . "" Mr. and Mrs. Elton appeared ; and all the smiles and the proprieties passed . ","I have no business to put myself forward . "" Mr. and Mrs. Elton appeared ; and all the smiles and the proprieties passed . "
emma_38,1,23,""" But Miss Bates and Miss Fairfax ! "" said Mr. Weston , looking about . ",""" But Miss Bates and Miss Fairfax ! "" said Mr. Weston , looking about . "
emma_38,1,24,""" We thought you were to bring them . "" The mistake had been slight . ",""" We thought you were to bring them . "" The mistake had been slight . "
emma_38,1,25,The carriage was sent for them now . ,The carriage was sent for them now . 
