fic_id,chapter_id,para_id,text,text_tokenized
emma_52,1,13,"No additional agitation should be thrown at this period among those she loved-- and the evil should not act on herself by anticipation before the appointed time.--A fortnight , at least , of leisure and peace of mind , to crown every warmer , but more agitating , delight , should be hers . ","No additional agitation should be thrown at this period among those she loved-- and the evil should not act on herself by anticipation before the appointed time.--A fortnight , at least , of leisure and peace of mind , to crown every warmer , but more agitating , delight , should be hers . "
emma_52,1,14,"She soon resolved , equally as a duty and a pleasure , to employ half an hour of this holiday of spirits in calling on Miss Fairfax.-- She ought to go -- and she was longing to see her ; the resemblance of their present situations increasing every other motive of goodwill . ","She soon resolved , equally as a duty and a pleasure , to employ half an hour of this holiday of spirits in calling on Miss Fairfax.-- She ought to go -- and she was longing to see her ; the resemblance of their present situations increasing every other motive of goodwill . "
emma_52,1,15,"It would be a _ secret _ satisfaction ; but the consciousness of a similarity of prospect would certainly add to the interest with which she should attend to any thing Jane might communicate . She went -- she had driven once unsuccessfully to the door , but had not been into the house since the morning after Box Hill , when poor Jane had been in such distress as had filled her with compassion , though all the worst of her sufferings had been unsuspected.-- The fear of being still unwelcome , determined her , though assured of their being at home , to wait in the passage , and send up her name.-- She heard Patty announcing it ; but no such bustle succeeded as poor Miss Bates had before made so happily intelligible.--No ; she heard nothing but the instant reply of , "" Beg her to walk up;""--and a moment afterwards she was met on the stairs by Jane herself , coming eagerly forward , as if no other reception of her were felt sufficient.-- Emma had never seen her look so well , so lovely , so engaging . ","It would be a _ secret _ satisfaction ; but the consciousness of a similarity of prospect would certainly add to the interest with which she should attend to any thing Jane might communicate . She went -- she had driven once unsuccessfully to the door , but had not been into the house since the morning after Box Hill , when poor Jane had been in such distress as had filled her with compassion , though all the worst of her sufferings had been unsuspected.-- The fear of being still unwelcome , determined her , though assured of their being at home , to wait in the passage , and send up her name.-- She heard Patty announcing it ; but no such bustle succeeded as poor Miss Bates had before made so happily intelligible.--No ; she heard nothing but the instant reply of , "" Beg her to walk up;""--and a moment afterwards she was met on the stairs by Jane herself , coming eagerly forward , as if no other reception of her were felt sufficient.-- Emma had never seen her look so well , so lovely , so engaging . "
emma_52,1,16,"There was consciousness , animation , and warmth ; there was every thing which her countenance or manner could ever have wanted.-- She came forward with an offered hand ; and said , in a low , but very feeling tone , "" This is most kind , indeed!--Miss Woodhouse , it is impossible for me to express -- I hope you will believe -- Excuse me for being so entirely without words . "" Emma was gratified , and would soon have shewn no want of words , if the sound of Mrs. Elton 's voice from the sitting - room had not checked her , and made it expedient to compress all her friendly and all her congratulatory sensations into a very , very earnest shake of the hand . ","There was consciousness , animation , and warmth ; there was every thing which her countenance or manner could ever have wanted.-- She came forward with an offered hand ; and said , in a low , but very feeling tone , "" This is most kind , indeed!--Miss Woodhouse , it is impossible for me to express -- I hope you will believe -- Excuse me for being so entirely without words . "" Emma was gratified , and would soon have shewn no want of words , if the sound of Mrs. Elton 's voice from the sitting - room had not checked her , and made it expedient to compress all her friendly and all her congratulatory sensations into a very , very earnest shake of the hand . "
emma_52,1,17,Mrs. Bates and Mrs. Elton were together . ,Mrs. Bates and Mrs. Elton were together . 
emma_52,1,18,"Miss Bates was out , which accounted for the previous tranquillity . ","Miss Bates was out , which accounted for the previous tranquillity . "
emma_52,1,19,"Emma could have wished Mrs. Elton elsewhere ; but she was in a humour to have patience with every body ; and as Mrs. Elton met her with unusual graciousness , ","Emma could have wished Mrs. Elton elsewhere ; but she was in a humour to have patience with every body ; and as Mrs. Elton met her with unusual graciousness , "
emma_52,1,20,she hoped the rencontre would do them no harm . ,she hoped the rencontre would do them no harm . 
emma_52,1,21,"She soon believed herself to penetrate Mrs. Elton 's thoughts , and understand why she was , like herself , in happy spirits ","She soon believed herself to penetrate Mrs. Elton 's thoughts , and understand why she was , like herself , in happy spirits "
emma_52,1,22,"; it was being in Miss Fairfax 's confidence , and fancying herself acquainted with what was still a secret to other people . Emma saw symptoms of it immediately in the expression of her face ; and while paying her own compliments to Mrs. Bates , and appearing to attend to the good old lady 's replies , she saw her with a sort of anxious parade of mystery fold up a letter which she had apparently been reading aloud to Miss Fairfax , and return it into the purple and gold reticule by her side , saying , with significant nods , "" We can finish this some other time , you know . ","; it was being in Miss Fairfax 's confidence , and fancying herself acquainted with what was still a secret to other people . Emma saw symptoms of it immediately in the expression of her face ; and while paying her own compliments to Mrs. Bates , and appearing to attend to the good old lady 's replies , she saw her with a sort of anxious parade of mystery fold up a letter which she had apparently been reading aloud to Miss Fairfax , and return it into the purple and gold reticule by her side , saying , with significant nods , "" We can finish this some other time , you know . "
emma_52,1,23,You and I shall not want opportunities . ,You and I shall not want opportunities . 
emma_52,1,24,"And , in fact , you have heard all the essential already . ","And , in fact , you have heard all the essential already . "
emma_52,1,25,"I only wanted to prove to you that Mrs. S. admits our apology , and is not offended . ","I only wanted to prove to you that Mrs. S. admits our apology , and is not offended . "
emma_52,1,26,You see how delightfully she writes . ,You see how delightfully she writes . 
emma_52,1,27,Oh ! ,Oh ! 
emma_52,1,28,she is a sweet creature ! ,she is a sweet creature ! 
emma_52,1,29,"You would have doated on her , had you gone.--But not a word more . ","You would have doated on her , had you gone.--But not a word more . "
emma_52,1,30,"Let us be discreet-- quite on our good behaviour.--Hush!--You remember those lines-- I forget the poem at this moment : "" For when a lady 's in the case , "" You know all other things give place . "" Now I say , my dear , in _ our _ case , for _ lady _ , read----mum ! a word to the wise.--I am in a fine flow of spirits , an't I ? But I want to set your heart at ease as to Mrs. S.--_My _ representation , you see , has quite appeased her . ","Let us be discreet-- quite on our good behaviour.--Hush!--You remember those lines-- I forget the poem at this moment : "" For when a lady 's in the case , "" You know all other things give place . "" Now I say , my dear , in _ our _ case , for _ lady _ , read----mum ! a word to the wise.--I am in a fine flow of spirits , an't I ? But I want to set your heart at ease as to Mrs. S.--_My _ representation , you see , has quite appeased her . "
emma_52,1,31,""" And again , on Emma 's merely turning her head to look at Mrs. Bates 's knitting , she added , in a half whisper , "" I mentioned no _ names _ , you will observe.--Oh ! ",""" And again , on Emma 's merely turning her head to look at Mrs. Bates 's knitting , she added , in a half whisper , "" I mentioned no _ names _ , you will observe.--Oh ! "
emma_52,1,32,no ; cautious as a minister of state . ,no ; cautious as a minister of state . 
emma_52,1,33,"I managed it extremely well . "" ","I managed it extremely well . "" "
emma_52,1,34,Emma could not doubt . ,Emma could not doubt . 
emma_52,1,35,"It was a palpable display , repeated on every possible occasion . ","It was a palpable display , repeated on every possible occasion . "
emma_52,1,36,"When they had all talked a little while in harmony of the weather and Mrs. Weston , she found herself abruptly addressed with , "" Do not you think , Miss Woodhouse , our saucy little friend here is charmingly recovered?--Do not you think her cure does Perry the highest credit?--(here was a side - glance of great meaning at Jane . ","When they had all talked a little while in harmony of the weather and Mrs. Weston , she found herself abruptly addressed with , "" Do not you think , Miss Woodhouse , our saucy little friend here is charmingly recovered?--Do not you think her cure does Perry the highest credit?--(here was a side - glance of great meaning at Jane . "
emma_52,1,37,) ,) 
emma_52,1,38,"Upon my word , Perry has restored her in a wonderful short time!-- Oh ! if you had seen her , as I did , when she was at the worst!""-- And when Mrs. Bates was saying something to Emma , whispered farther , "" We do not say a word of any _ assistance _ that Perry might have ; not a word of a certain young physician from Windsor.--Oh ! no ; Perry shall have all the credit . ","Upon my word , Perry has restored her in a wonderful short time!-- Oh ! if you had seen her , as I did , when she was at the worst!""-- And when Mrs. Bates was saying something to Emma , whispered farther , "" We do not say a word of any _ assistance _ that Perry might have ; not a word of a certain young physician from Windsor.--Oh ! no ; Perry shall have all the credit . "
emma_52,1,39,""" ",""" "
emma_52,1,40,""" I have scarce had the pleasure of seeing you , Miss Woodhouse , "" she shortly afterwards began , "" since the party to Box Hill . ",""" I have scarce had the pleasure of seeing you , Miss Woodhouse , "" she shortly afterwards began , "" since the party to Box Hill . "
emma_52,1,41,Very pleasant party . ,Very pleasant party . 
emma_52,1,42,But yet I think there was something wanting . ,But yet I think there was something wanting . 
emma_52,1,43,"Things did not seem -- that is , there seemed a little cloud upon the spirits of some.--So it appeared to me at least , but I might be mistaken . ","Things did not seem -- that is , there seemed a little cloud upon the spirits of some.--So it appeared to me at least , but I might be mistaken . "
emma_52,1,44,"However , I think it answered so far as to tempt one to go again . ","However , I think it answered so far as to tempt one to go again . "
emma_52,1,45,"What say you both to our collecting the same party , and exploring to Box Hill again , while the fine weather lasts?-- It must be the same party , you know , quite the same party , not _ one _ exception . "" Soon after this Miss Bates came in , and Emma could not help being diverted by the perplexity of her first answer to herself , resulting , she supposed , from doubt of what might be said , and impatience to say every thing . ","What say you both to our collecting the same party , and exploring to Box Hill again , while the fine weather lasts?-- It must be the same party , you know , quite the same party , not _ one _ exception . "" Soon after this Miss Bates came in , and Emma could not help being diverted by the perplexity of her first answer to herself , resulting , she supposed , from doubt of what might be said , and impatience to say every thing . "
emma_52,1,46,""" Thank you , dear Miss Woodhouse , you are all kindness.--It is impossible to say -- ",""" Thank you , dear Miss Woodhouse , you are all kindness.--It is impossible to say -- "
emma_52,1,47,"Yes , indeed , I quite understand -- dearest Jane 's prospects-- that is , I do not mean.--But she is charmingly recovered.-- ","Yes , indeed , I quite understand -- dearest Jane 's prospects-- that is , I do not mean.--But she is charmingly recovered.-- "
emma_52,1,48,"How is Mr. Woodhouse?--I am so glad.--Quite out of my power.-- Such a happy little circle as you find us here.--Yes , indeed.-- Charming young man!--that is -- so very friendly ; I mean good Mr. Perry!-- such attention to Jane!""--And from her great , her more than commonly thankful delight towards Mrs. Elton for being there , Emma guessed that there had been a little show of resentment towards Jane , from the vicarage quarter , which was now graciously overcome.-- After a few whispers , indeed , which placed it beyond a guess , Mrs. Elton , speaking louder , said , "" Yes , here I am , my good friend ; and here I have been so long , that anywhere else I should think it necessary to apologise ; but , the truth is , that I am waiting for my lord and master . He promised to join me here , and pay his respects to you . ","How is Mr. Woodhouse?--I am so glad.--Quite out of my power.-- Such a happy little circle as you find us here.--Yes , indeed.-- Charming young man!--that is -- so very friendly ; I mean good Mr. Perry!-- such attention to Jane!""--And from her great , her more than commonly thankful delight towards Mrs. Elton for being there , Emma guessed that there had been a little show of resentment towards Jane , from the vicarage quarter , which was now graciously overcome.-- After a few whispers , indeed , which placed it beyond a guess , Mrs. Elton , speaking louder , said , "" Yes , here I am , my good friend ; and here I have been so long , that anywhere else I should think it necessary to apologise ; but , the truth is , that I am waiting for my lord and master . He promised to join me here , and pay his respects to you . "
emma_52,1,49,""" ",""" "
emma_52,1,50,""" What ! are we to have the pleasure of a call from Mr. Elton?-- That will be a favour indeed ! ",""" What ! are we to have the pleasure of a call from Mr. Elton?-- That will be a favour indeed ! "
emma_52,1,51,"for I know gentlemen do not like morning visits , and Mr. Elton 's time is so engaged . ","for I know gentlemen do not like morning visits , and Mr. Elton 's time is so engaged . "
emma_52,1,52,""" ",""" "
emma_52,1,53,""" Upon my word it is , Miss Bates.--He really is engaged from morning to night.--There is no end of people 's coming to him , on some pretence or other.--The magistrates , and overseers , and churchwardens , are always wanting his opinion . ",""" Upon my word it is , Miss Bates.--He really is engaged from morning to night.--There is no end of people 's coming to him , on some pretence or other.--The magistrates , and overseers , and churchwardens , are always wanting his opinion . "
emma_52,1,54,"They seem not able to do any thing without him.--`Upon my word , Mr. E. , ' I often say , ` rather you than I.-- I do not know what would become of my crayons and my instrument , if I had half so many applicants . '--Bad enough as it is , for I absolutely neglect them both to an unpardonable degree.--I believe I have not played a bar this fortnight.--However , he is coming , I assure you : yes , indeed , on purpose to wait on you all . "" And putting up her hand to screen her words from Emma--""A congratulatory visit , you know.--Oh ! yes , quite indispensable . "" Miss Bates looked about her , so happily!-- "" He promised to come to me as soon as he could disengage himself from Knightley ; but he and Knightley are shut up together in deep consultation.--Mr ","They seem not able to do any thing without him.--`Upon my word , Mr. E. , ' I often say , ` rather you than I.-- I do not know what would become of my crayons and my instrument , if I had half so many applicants . '--Bad enough as it is , for I absolutely neglect them both to an unpardonable degree.--I believe I have not played a bar this fortnight.--However , he is coming , I assure you : yes , indeed , on purpose to wait on you all . "" And putting up her hand to screen her words from Emma--""A congratulatory visit , you know.--Oh ! yes , quite indispensable . "" Miss Bates looked about her , so happily!-- "" He promised to come to me as soon as he could disengage himself from Knightley ; but he and Knightley are shut up together in deep consultation.--Mr "
emma_52,1,55,". E. is Knightley 's right hand . "" ",". E. is Knightley 's right hand . "" "
emma_52,1,56,"Emma would not have smiled for the world , and only said , "" Is Mr. Elton gone on foot to Donwell?--He will have a hot walk . "" ","Emma would not have smiled for the world , and only said , "" Is Mr. Elton gone on foot to Donwell?--He will have a hot walk . "" "
emma_52,1,57,""" Oh ! no , it is a meeting at the Crown , a regular meeting . ",""" Oh ! no , it is a meeting at the Crown , a regular meeting . "
emma_52,1,58,Weston and Cole will be there too ; but one is apt to speak only of those who lead.--I fancy Mr. E. and Knightley have every thing their own way ,Weston and Cole will be there too ; but one is apt to speak only of those who lead.--I fancy Mr. E. and Knightley have every thing their own way 
emma_52,1,59,. ,. 
emma_52,1,60,""" ",""" "
emma_52,1,61,""" Have not you mistaken the day ? "" said Emma . "" I am almost certain that the meeting at the Crown is not till to - morrow.--Mr ",""" Have not you mistaken the day ? "" said Emma . "" I am almost certain that the meeting at the Crown is not till to - morrow.--Mr "
emma_52,1,62,. Knightley ,. Knightley 
emma_52,1,63,"was at Hartfield yesterday , and spoke of it as for Saturday . ","was at Hartfield yesterday , and spoke of it as for Saturday . "
emma_52,1,64,""" ",""" "
emma_52,1,65,""" Oh ! ",""" Oh ! "
emma_52,1,66,"no , the meeting is certainly to - day , "" was the abrupt answer , which denoted the impossibility of any blunder on Mrs. Elton 's side.-- ","no , the meeting is certainly to - day , "" was the abrupt answer , which denoted the impossibility of any blunder on Mrs. Elton 's side.-- "
emma_52,1,67,""" I do believe , "" she continued , "" this is the most troublesome parish that ever was . We never heard of such things at Maple Grove . ",""" I do believe , "" she continued , "" this is the most troublesome parish that ever was . We never heard of such things at Maple Grove . "
emma_52,1,68,""" ",""" "
emma_52,1,69,""" Your parish there was small , "" said Jane . ",""" Your parish there was small , "" said Jane . "
emma_52,1,70,""" Upon my word , my dear , I do not know , for I never heard the subject talked of . ",""" Upon my word , my dear , I do not know , for I never heard the subject talked of . "
emma_52,1,71,""" ",""" "
emma_52,1,72,""" But it is proved by the smallness of the school , which I have heard you speak of , as under the patronage of your sister and Mrs. Bragge ; the only school , and not more than five - and - twenty children . "" "" Ah ! ",""" But it is proved by the smallness of the school , which I have heard you speak of , as under the patronage of your sister and Mrs. Bragge ; the only school , and not more than five - and - twenty children . "" "" Ah ! "
emma_52,1,73,you ,you 
emma_52,1,74,"clever creature , that 's very true . ","clever creature , that 's very true . "
emma_52,1,75,What a thinking brain you have ! ,What a thinking brain you have ! 
emma_52,1,76,"I say , Jane , what a perfect character you and I should make , if we could be shaken together . ","I say , Jane , what a perfect character you and I should make , if we could be shaken together . "
emma_52,1,77,"My liveliness and your solidity would produce perfection.--Not that I presume to insinuate , however , that _ some _ people may not think _ you _ perfection already.--But hush!-- not a word , if you please . "" ","My liveliness and your solidity would produce perfection.--Not that I presume to insinuate , however , that _ some _ people may not think _ you _ perfection already.--But hush!-- not a word , if you please . "" "
emma_52,1,78,"It seemed an unnecessary caution ; Jane was wanting to give her words , not to Mrs. Elton , but to Miss Woodhouse , as the latter plainly saw . ","It seemed an unnecessary caution ; Jane was wanting to give her words , not to Mrs. Elton , but to Miss Woodhouse , as the latter plainly saw . "
emma_52,1,79,"The wish of distinguishing her , as far as civility permitted , was very evident , though it could not often proceed beyond a look . Mr. Elton made his appearance . His lady greeted him with some of her sparkling vivacity . "" Very pretty , sir , upon my word ; to send me on here , to be an encumbrance to my friends , so long before you vouchsafe to come!-- But you knew what a dutiful creature you had to deal with . You knew I should not stir till my lord and master appeared.-- Here have I been sitting this hour , giving these young ladies a sample of true conjugal obedience -- for who can say , you know , how soon it may be wanted ? "" ","The wish of distinguishing her , as far as civility permitted , was very evident , though it could not often proceed beyond a look . Mr. Elton made his appearance . His lady greeted him with some of her sparkling vivacity . "" Very pretty , sir , upon my word ; to send me on here , to be an encumbrance to my friends , so long before you vouchsafe to come!-- But you knew what a dutiful creature you had to deal with . You knew I should not stir till my lord and master appeared.-- Here have I been sitting this hour , giving these young ladies a sample of true conjugal obedience -- for who can say , you know , how soon it may be wanted ? "" "
emma_52,1,80,"Mr. Elton was so hot and tired , that all this wit seemed thrown away . ","Mr. Elton was so hot and tired , that all this wit seemed thrown away . "
emma_52,1,81,"His civilities to the other ladies must be paid ; but his subsequent object was to lament over himself for the heat he was suffering , and the walk he had had for nothing . "" ","His civilities to the other ladies must be paid ; but his subsequent object was to lament over himself for the heat he was suffering , and the walk he had had for nothing . "" "
emma_52,1,82,"When I got to Donwell , "" said he , "" Knightley could not be found . ","When I got to Donwell , "" said he , "" Knightley could not be found . "
emma_52,1,83,Very odd ! ,Very odd ! 
emma_52,1,84,very unaccountable ! ,very unaccountable ! 
emma_52,1,85,"after the note I sent him this morning , and the message he returned , that he should certainly be at home till one . "" ","after the note I sent him this morning , and the message he returned , that he should certainly be at home till one . "" "
emma_52,1,86,""" Donwell ! "" cried his wife.--""My dear Mr. E. , you have not been to Donwell!--You ",""" Donwell ! "" cried his wife.--""My dear Mr. E. , you have not been to Donwell!--You "
emma_52,1,87,mean the Crown ; you come from the meeting at the Crown . ,mean the Crown ; you come from the meeting at the Crown . 
emma_52,1,88,""" "" No , no , that 's to - morrow ; and I particularly wanted to see Knightley to - day on ",""" "" No , no , that 's to - morrow ; and I particularly wanted to see Knightley to - day on "
emma_52,1,89,that very account.--Such ,that very account.--Such 
emma_52,1,90,a dreadful broiling morning!-- ,a dreadful broiling morning!-- 
emma_52,1,91,"I went over the fields too--(speaking in a tone of great ill - usage , ) which made it so much the worse . ","I went over the fields too--(speaking in a tone of great ill - usage , ) which made it so much the worse . "
emma_52,1,92,And then not to find him at home ! ,And then not to find him at home ! 
emma_52,1,93,I assure you I am not at all pleased . ,I assure you I am not at all pleased . 
emma_52,1,94,"And no apology left , no message for me . ","And no apology left , no message for me . "
emma_52,1,95,The housekeeper declared she knew nothing of my being expected.-- Very extraordinary!--And nobody knew at all which way he was gone . ,The housekeeper declared she knew nothing of my being expected.-- Very extraordinary!--And nobody knew at all which way he was gone . 
emma_52,1,96,"Perhaps to Hartfield , perhaps to the Abbey Mill , perhaps into his woods.-- Miss Woodhouse , this is not like our friend Knightley!--Can you explain it ? "" ","Perhaps to Hartfield , perhaps to the Abbey Mill , perhaps into his woods.-- Miss Woodhouse , this is not like our friend Knightley!--Can you explain it ? "" "
emma_52,1,97,"Emma amused herself by protesting that it was very extraordinary , indeed , and that she had not a syllable to say for him . "" ","Emma amused herself by protesting that it was very extraordinary , indeed , and that she had not a syllable to say for him . "" "
emma_52,1,98,"I can not imagine , "" said Mrs. Elton , ( feeling the indignity as a wife ought to do , ) "" I can not imagine how he could do such a thing by you , of all people in the world ! ","I can not imagine , "" said Mrs. Elton , ( feeling the indignity as a wife ought to do , ) "" I can not imagine how he could do such a thing by you , of all people in the world ! "
emma_52,1,99,"The very last person whom one should expect to be forgotten!--My dear Mr. E. , he must have left a message for you , I am sure he must.--Not even Knightley could be so very eccentric;-- and his servants forgot it . ","The very last person whom one should expect to be forgotten!--My dear Mr. E. , he must have left a message for you , I am sure he must.--Not even Knightley could be so very eccentric;-- and his servants forgot it . "
emma_52,1,100,"Depend upon it , that was the case : and very likely to happen with the Donwell servants , who are all , I have often observed , extremely awkward and remiss.--I am sure I would not have such a creature as his Harry stand at our sideboard for any consideration . And as for Mrs. Hodges , Wright holds her very cheap indeed.--She promised Wright a receipt , and never sent it . ","Depend upon it , that was the case : and very likely to happen with the Donwell servants , who are all , I have often observed , extremely awkward and remiss.--I am sure I would not have such a creature as his Harry stand at our sideboard for any consideration . And as for Mrs. Hodges , Wright holds her very cheap indeed.--She promised Wright a receipt , and never sent it . "
emma_52,1,101,""" "" I met William Larkins , "" continued Mr. Elton , "" as I got near the house , and he told me I should not find his master at home , but I did not believe him.--William ",""" "" I met William Larkins , "" continued Mr. Elton , "" as I got near the house , and he told me I should not find his master at home , but I did not believe him.--William "
emma_52,1,102,seemed rather out of humour . ,seemed rather out of humour . 
emma_52,1,103,"He did not know what was come to his master lately , he said , but he could hardly ever get the speech of him . ","He did not know what was come to his master lately , he said , but he could hardly ever get the speech of him . "
emma_52,1,104,"I have nothing to do with William 's wants , but it really is of very great importance that _ I _ should see Knightley to - day ; and it becomes a matter , therefore , of very serious inconvenience that I should have had this hot walk to no purpose . "" ","I have nothing to do with William 's wants , but it really is of very great importance that _ I _ should see Knightley to - day ; and it becomes a matter , therefore , of very serious inconvenience that I should have had this hot walk to no purpose . "" "
emma_52,1,105,Emma felt that she could not do better than go home directly . ,Emma felt that she could not do better than go home directly . 
emma_52,1,106,"In all probability she was at this very time waited for there ; and Mr. Knightley might be preserved from sinking deeper in aggression towards Mr. Elton , if not towards William Larkins . ","In all probability she was at this very time waited for there ; and Mr. Knightley might be preserved from sinking deeper in aggression towards Mr. Elton , if not towards William Larkins . "
emma_52,1,107,"She was pleased , on taking leave , to find Miss Fairfax determined to attend her out of the room , to go with her even downstairs ; it gave her an opportunity which she immediately made use of , to say , "" It is as well , perhaps , that I have not had the possibility . ","She was pleased , on taking leave , to find Miss Fairfax determined to attend her out of the room , to go with her even downstairs ; it gave her an opportunity which she immediately made use of , to say , "" It is as well , perhaps , that I have not had the possibility . "
emma_52,1,108,"Had you not been surrounded by other friends , I might have been tempted to introduce a subject , to ask questions , to speak more openly than might have been strictly correct.--I feel that I should certainly have been impertinent . ","Had you not been surrounded by other friends , I might have been tempted to introduce a subject , to ask questions , to speak more openly than might have been strictly correct.--I feel that I should certainly have been impertinent . "
emma_52,1,109,""" ",""" "
emma_52,1,110,""" Oh ! "" cried Jane , with a blush and an hesitation which Emma thought infinitely more becoming to her than all the elegance of all her usual composure--""there would have been no danger . ",""" Oh ! "" cried Jane , with a blush and an hesitation which Emma thought infinitely more becoming to her than all the elegance of all her usual composure--""there would have been no danger . "
emma_52,1,111,The danger would have been of my wearying you . ,The danger would have been of my wearying you . 
emma_52,1,112,You could not have gratified me more than by expressing an interest-- . ,You could not have gratified me more than by expressing an interest-- . 
emma_52,1,113,"Indeed , Miss Woodhouse , ( speaking more collectedly , ) with the consciousness which I have of misconduct , very great misconduct , it is particularly consoling to me to know that those of my friends , whose good opinion is most worth preserving , are not disgusted to such a degree as to -- I have not time for half that I could wish to say . ","Indeed , Miss Woodhouse , ( speaking more collectedly , ) with the consciousness which I have of misconduct , very great misconduct , it is particularly consoling to me to know that those of my friends , whose good opinion is most worth preserving , are not disgusted to such a degree as to -- I have not time for half that I could wish to say . "
emma_52,1,114,"I long to make apologies , excuses , to urge something for myself . ","I long to make apologies , excuses , to urge something for myself . "
emma_52,1,115,I feel it so very due . ,I feel it so very due . 
emma_52,1,116,"But , unfortunately -- in short , if your compassion does not stand my friend-- "" "" Oh ! you are too scrupulous , indeed you are , "" cried Emma warmly , and taking her hand . "" You owe me no apologies ; and every body to whom you might be supposed to owe them , is so perfectly satisfied , so delighted even-- "" "" You are very kind , but I know what my manners were to you.-- ","But , unfortunately -- in short , if your compassion does not stand my friend-- "" "" Oh ! you are too scrupulous , indeed you are , "" cried Emma warmly , and taking her hand . "" You owe me no apologies ; and every body to whom you might be supposed to owe them , is so perfectly satisfied , so delighted even-- "" "" You are very kind , but I know what my manners were to you.-- "
emma_52,1,117,So cold and artificial!--I had always a part to act.--It ,So cold and artificial!--I had always a part to act.--It 
emma_52,1,118,was a life of deceit!--I know that I must have disgusted you . ,was a life of deceit!--I know that I must have disgusted you . 
emma_52,1,119,""" ",""" "
emma_52,1,120,""" Pray say no more . I feel that all the apologies should be on my side . ",""" Pray say no more . I feel that all the apologies should be on my side . "
emma_52,1,121,"Let us forgive each other at once . We must do whatever is to be done quickest , and I think our feelings will lose no time there . ","Let us forgive each other at once . We must do whatever is to be done quickest , and I think our feelings will lose no time there . "
emma_52,1,122,I hope you have pleasant accounts from Windsor ? ,I hope you have pleasant accounts from Windsor ? 
emma_52,1,123,""" ",""" "
emma_52,1,124,""" Very . "" ",""" Very . "" "
